Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,ModelPredictedOutcome,ModelProbability_H,ModelProbability_D,ModelProbability_A,MarketRecordedOutcome,MarketOdds_H,MarketOdds_D,MarketOdds_A,RawImpliedProbability_H,RawImpliedProbability_D,RawImpliedProbability_A,RawImpliedProbabilityTotal,MarketOverround,MarketProbability_H,MarketProbability_D,MarketProbability_A,MarketPredictedOutcome,ModelObservedOutcomeProbability,MarketObservedOutcomeProbability,ModelFixtureLogLoss,MarketFixtureLogLoss,ModelMinusMarketFixtureLoss
2023-24,2024-04-02,West Ham,Tottenham,4,2023-24,Independent Poisson,D,H,0.4514264586480969,0.2360702953003365,0.3125032460515666,D,3.47,4.26,1.99,0.2881844380403458,0.2347417840375587,0.5025125628140703,1.0254387848919748,0.02543878489197482,0.2810352429479296,0.22891837864537926,0.4900463784066912,A,0.2360702953003365,0.22891837864537926,1.4436256568663357,1.4743897640917794,-0.03076410722544365
2023-24,2024-04-03,Arsenal,Luton,4,2023-24,Independent Poisson,H,H,0.8627345096499919,0.0968715148969637,0.0403939754530443,H,1.13,10.5,19.5,0.8849557522123894,0.09523809523809523,0.05128205128205128,1.0314758987325359,0.03147589873253587,0.8579509742300441,0.0923318667504714,0.0497171590194846,H,0.8627345096499919,0.8579509742300441,0.14764827178706857,0.15320832071872667,-0.005560048931658096
2023-24,2024-04-03,Brentford,Brighton,4,2023-24,Independent Poisson,D,A,0.2899124962327438,0.2409681530040274,0.4691193507632288,D,2.57,3.63,2.75,0.38910505836575876,0.27548209366391185,0.36363636363636365,1.0282235156660344,0.028223515666034427,0.37842458613068675,0.26792043701263496,0.3536549768566781,H,0.2409681530040274,0.26792043701263496,1.4230904994349343,1.3170652193664532,0.10602528006848111
2023-24,2024-04-03,Man City,Aston Villa,4,2023-24,Independent Poisson,H,H,0.7697485042224964,0.1477079502236118,0.0825435455538917,H,1.21,7.5,13.5,0.8264462809917356,0.13333333333333333,0.07407407407407407,1.033853688399143,0.033853688399142934,0.7993841781146377,0.12896731406916154,0.07164850781620084,H,0.7697485042224964,0.7993841781146377,0.2616914353785106,0.22391362510163562,0.03777781027687496
2023-24,2024-04-04,Chelsea,Man United,4,2023-24,Independent Poisson,H,H,0.429368852445777,0.245626745189939,0.3250044023642838,H,1.82,4.41,3.98,0.5494505494505494,0.22675736961451246,0.25125628140703515,1.0274642004720969,0.027464200472096856,0.5347636922026958,0.22069612694079513,0.24454018085650917,H,0.429368852445777,0.5347636922026958,0.845438933555991,0.6259303264802947,0.2195086070756963
2023-24,2024-04-04,Liverpool,Sheffield United,4,2023-24,Independent Poisson,H,H,0.943591385105397,0.0424639651185618,0.0139446497760411,H,1.06,18.5,31.0,0.9433962264150942,0.05405405405405406,0.03225806451612903,1.0297083449852773,0.029708344985277302,0.9161780916018339,0.05249452849178077,0.031327379906385296,H,0.943591385105397,0.9161780916018339,0.05806206130653301,0.08754451005963033,-0.029482448753097322
2023-24,2024-04-06,Aston Villa,Brentford,4,2023-24,Independent Poisson,D,H,0.6507800382696979,0.200881103310808,0.148338858419494,D,1.65,4.22,5.31,0.6060606060606061,0.23696682464454977,0.18832391713747648,1.0313513478426324,0.03135134784263238,0.5876373820893878,0.2297634313856611,0.18259918652495102,H,0.200881103310808,0.2297634313856611,1.6050420717603557,1.470705058581722,0.13433701317863367
2023-24,2024-04-06,Brighton,Arsenal,4,2023-24,Independent Poisson,A,A,0.2083768670917521,0.2246611546761577,0.56696197823209,A,6.55,4.6,1.51,0.15267175572519084,0.2173913043478261,0.6622516556291391,1.0323147157021562,0.03231471570215616,0.14789264688661066,0.21058626893636953,0.6415210841770197,A,0.56696197823209,0.6415210841770197,0.5674630352945875,0.443913228471979,0.12354980682260852
2023-24,2024-04-06,Crystal Palace,Man City,4,2023-24,Independent Poisson,A,A,0.0749953051627936,0.1399032168899378,0.7851014779472687,A,8.8,5.35,1.37,0.11363636363636363,0.1869158878504673,0.7299270072992701,1.0304792587861011,0.030479258786101138,0.11027525558372386,0.18138733628724676,0.7083374081290292,A,0.7851014779472687,0.7083374081290292,0.2419422982841333,0.3448347336555288,-0.1028924353713955
2023-24,2024-04-06,Everton,Burnley,4,2023-24,Independent Poisson,H,H,0.5233061932238711,0.2489600522823469,0.227733754493782,H,1.76,3.92,4.79,0.5681818181818182,0.25510204081632654,0.20876826722338204,1.0320521262215268,0.032052126221526756,0.5505359697886614,0.2471794150071541,0.20228461520418456,H,0.5233061932238711,0.5505359697886614,0.6475885307344486,0.5968629847384294,0.050725545996019195
2023-24,2024-04-06,Fulham,Newcastle,4,2023-24,Independent Poisson,A,A,0.2366936404300891,0.2319675719245576,0.531338787645353,A,2.47,3.7,2.83,0.4048582995951417,0.27027027027027023,0.35335689045936397,1.028485460324776,0.028485460324775946,0.3936451366724185,0.2627847263732091,0.3435701369543724,H,0.531338787645353,0.3435701369543724,0.63235544302275,1.0683640048890184,-0.43600856186626835
2023-24,2024-04-06,Luton,Bournemouth,4,2023-24,Independent Poisson,H,H,0.4282069527340724,0.26581922465045,0.3059738226154778,H,3.82,4.07,1.92,0.2617801047120419,0.24570024570024568,0.5208333333333334,1.0283136837456208,0.02831368374562082,0.25457222718121464,0.2389351124894938,0.5064926603292916,A,0.4282069527340724,0.25457222718121464,0.8481486658400371,1.368170682936138,-0.5200220170961009
2023-24,2024-04-06,Wolves,West Ham,4,2023-24,Independent Poisson,A,A,0.3379793872673392,0.2527850977125363,0.4092355150201244,A,2.91,3.42,2.55,0.3436426116838488,0.29239766081871343,0.3921568627450981,1.0281971352476602,0.02819713524766021,0.33421860449073915,0.28437898803159384,0.3814024074776671,A,0.4092355150201244,0.3814024074776671,0.8934644573215392,0.9639002736237132,-0.07043581630217399
2023-24,2024-04-07,Man United,Liverpool,4,2023-24,Independent Poisson,D,A,0.3483525476020239,0.2574480593594122,0.3941993930385639,D,5.0,4.85,1.6,0.2,0.2061855670103093,0.625,1.0311855670103092,0.031185567010309168,0.19395151212196954,0.19995001249687583,0.6060984753811548,A,0.2574480593594122,0.19995001249687583,1.3569372904503754,1.6096878811893074,-0.252750590738932
2023-24,2024-04-07,Sheffield United,Chelsea,4,2023-24,Independent Poisson,D,A,0.2104214016319707,0.2289750586046718,0.5606035397633573,D,6.69,5.28,1.44,0.14947683109118085,0.1893939393939394,0.6944444444444444,1.0333152149295648,0.033315214929564796,0.14465753424657532,0.1832876712328767,0.6720547945205478,A,0.2289750586046718,0.1832876712328767,1.4741421957495797,1.6966983864483087,-0.222556190698729
2023-24,2024-04-07,Tottenham,Nott'm Forest,4,2023-24,Independent Poisson,H,H,0.6393378380754855,0.2059194687896976,0.1547426931348166,H,1.42,5.5,6.9,0.7042253521126761,0.18181818181818182,0.14492753623188406,1.030971070162742,0.03097107016274192,0.6830699449224235,0.17635624032542568,0.14057381475215092,H,0.6393378380754855,0.6830699449224235,0.4473222662324909,0.38115801627636176,0.06616424995612913
2023-24,2024-04-13,Bournemouth,Man United,4,2023-24,Independent Poisson,D,A,0.3224818835135675,0.2386050737853955,0.4389130427010369,D,2.38,4.1,2.74,0.42016806722689076,0.24390243902439027,0.36496350364963503,1.029034009900916,0.02903400990091609,0.4083131006207929,0.23702077548231396,0.3546661238968931,H,0.2386050737853955,0.23702077548231396,1.4329455047271658,1.439607481426014,-0.006661976698848271
2023-24,2024-04-13,Brentford,Sheffield United,4,2023-24,Independent Poisson,H,H,0.7041301644982452,0.1793263874277277,0.1165434480740269,H,1.49,5.03,6.25,0.6711409395973155,0.19880715705765406,0.16,1.0299480966549694,0.029948096654969447,0.6516259817140536,0.19302638424531607,0.15534763404063037,H,0.7041301644982452,0.6516259817140536,0.350792047161464,0.42828452933209593,-0.07749248217063193
2023-24,2024-04-13,Burnley,Brighton,4,2023-24,Independent Poisson,D,A,0.2915988781441695,0.2533752616012823,0.4550258602545481,D,3.97,4.06,1.88,0.2518891687657431,0.24630541871921185,0.5319148936170213,1.0301094811019762,0.0301094811019762,0.2445265997321766,0.23910605934402493,0.5163673409237984,A,0.2533752616012823,0.23910605934402493,1.3728836417436787,1.4308480625385716,-0.057964420794892835
2023-24,2024-04-13,Man City,Luton,4,2023-24,Independent Poisson,H,H,0.8834928192792392,0.0831003390808032,0.0334068416399574,H,1.08,13.5,26.0,0.9259259259259258,0.07407407407407407,0.038461538461538464,1.0384615384615383,0.038461538461538325,0.8916323731138546,0.07133058984910837,0.03703703703703704,H,0.8834928192792392,0.8916323731138546,0.12387211483975093,0.11470136911897538,0.009170745720775544
2023-24,2024-04-13,Newcastle,Tottenham,4,2023-24,Independent Poisson,H,H,0.4544801230267829,0.2389178233961797,0.3066020535770373,H,2.65,4.1,2.48,0.37735849056603776,0.24390243902439027,0.40322580645161293,1.0244867360420409,0.02448673604204088,0.36833906900923746,0.2380728128962145,0.39358811809454813,A,0.4544801230267829,0.36833906900923746,0.7886011000353993,0.998751381848855,-0.21015028181345574
2023-24,2024-04-13,Nott'm Forest,Wolves,4,2023-24,Independent Poisson,D,A,0.365336199335131,0.2545234014647357,0.3801403992001332,D,2.07,3.52,3.81,0.48309178743961356,0.2840909090909091,0.26246719160104987,1.0296498881315725,0.029649888131572544,0.469180634124327,0.27591020245379455,0.2549091634218784,H,0.2545234014647357,0.27591020245379455,1.368362496473247,1.2876798196321773,0.08068267684106978
2023-24,2024-04-14,Arsenal,Aston Villa,4,2023-24,Independent Poisson,A,H,0.7490368975383366,0.1519691679547577,0.0989939345069055,A,1.24,7.0,11.5,0.8064516129032259,0.14285714285714285,0.08695652173913043,1.0362652774994991,0.03626527749949915,0.7782289249806651,0.13785769528228922,0.08391337973704563,H,0.0989939345069055,0.08391337973704563,2.3126966983314987,2.477970205791343,-0.16527350745984437
2023-24,2024-04-14,Liverpool,Crystal Palace,4,2023-24,Independent Poisson,A,H,0.849353320230366,0.100978131066333,0.0496685487033009,A,1.18,8.5,14.5,0.8474576271186441,0.11764705882352941,0.06896551724137931,1.034070203183553,0.034070203183552916,0.8195358733958374,0.11377086242436331,0.06669326417979918,H,0.0496685487033009,0.06669326417979918,3.002383369067671,2.707651317969678,0.29473205109799316
2023-24,2024-04-14,West Ham,Fulham,4,2023-24,Independent Poisson,A,H,0.5486354345623672,0.2202512590708223,0.2311133063668106,A,2.44,3.68,2.89,0.4098360655737705,0.2717391304347826,0.3460207612456747,1.0275959572542277,0.0275959572542277,0.3988299707492688,0.264441611040276,0.3367284182104553,H,0.2311133063668106,0.3367284182104553,1.4648471849655593,1.0884785542073165,0.3763686307582428
2023-24,2024-04-15,Chelsea,Everton,4,2023-24,Independent Poisson,H,H,0.598495092589456,0.2182793822932135,0.1832255251173305,H,1.67,4.25,5.1,0.5988023952095809,0.23529411764705882,0.19607843137254904,1.0301749442291888,0.03017494422918876,0.5812628219740141,0.2284020971050832,0.19033508092090268,H,0.598495092589456,0.5812628219740141,0.5133369535340897,0.5425522630137422,-0.02921530947965245
2023-24,2024-04-20,Luton,Brentford,4,2023-24,Independent Poisson,A,A,0.3458417575382221,0.2547367370579365,0.3994215054038414,A,2.92,3.54,2.48,0.3424657534246575,0.2824858757062147,0.40322580645161293,1.028177435582485,0.02817743558248509,0.33308040185752874,0.2747442862779616,0.3921753118645097,A,0.3994215054038414,0.3921753118645097,0.9177380151739556,0.9360463150224283,-0.01830829984847271
2023-24,2024-04-20,Sheffield United,Burnley,4,2023-24,Independent Poisson,A,H,0.3675202409941953,0.2723425712966248,0.3601371877091798,A,2.66,3.55,2.7,0.37593984962406013,0.28169014084507044,0.37037037037037035,1.028000360839501,0.02800036083950097,0.3657001144601297,0.27401755055322397,0.3602823349866463,H,0.3601371877091798,0.3602823349866463,1.0212702431534246,1.0208672910543828,0.00040295209904184226
2023-24,2024-04-20,Wolves,Arsenal,4,2023-24,Independent Poisson,A,A,0.2077545938558803,0.208007647131418,0.5842377590127017,A,11.75,6.6,1.26,0.0851063829787234,0.15151515151515152,0.7936507936507936,1.0302723281446684,0.030272328144668403,0.08260571564800191,0.14706320588848829,0.7703310784635099,A,0.5842377590127017,0.7703310784635099,0.5374472574083291,0.26093488451536007,0.27651237289296904
2023-24,2024-04-21,Aston Villa,Bournemouth,4,2023-24,Independent Poisson,H,H,0.6997477456570171,0.1725921908342878,0.1276600635086951,H,1.87,4.11,4.03,0.53475935828877,0.24330900243309,0.24813895781637715,1.026207318538237,0.02620731853823699,0.5211026550176027,0.23709536858465133,0.24180197639774617,H,0.6997477456570171,0.5211026550176027,0.35703537223232507,0.6518082220548035,-0.2947728498224784
2023-24,2024-04-21,Crystal Palace,West Ham,4,2023-24,Independent Poisson,H,A,0.370096954546994,0.2587675529456332,0.3711354925073729,H,2.23,3.55,3.36,0.4484304932735426,0.28169014084507044,0.2976190476190476,1.0277396817376607,0.027739681737660726,0.43632692328796185,0.27408705322032534,0.28958602349171275,H,0.370096954546994,0.43632692328796185,0.9939902683539722,0.8293634925557539,0.16462677579821827
2023-24,2024-04-21,Everton,Nott'm Forest,4,2023-24,Independent Poisson,H,H,0.422591147717322,0.258394628089144,0.3190142241935342,H,2.34,3.3,3.36,0.4273504273504274,0.30303030303030304,0.2976190476190476,1.027999777999778,0.02799977799977804,0.4157106222162235,0.2947766230260494,0.2895127547577271,H,0.422591147717322,0.4157106222162235,0.8613501212100116,0.8777658804490368,-0.016415759239025163
2023-24,2024-04-21,Fulham,Liverpool,4,2023-24,Independent Poisson,A,A,0.1669025878218244,0.2037350137870287,0.6293623983911466,A,4.65,4.5,1.68,0.2150537634408602,0.2222222222222222,0.5952380952380952,1.0325140809011777,0.03251408090117769,0.2082816761715844,0.21522439871063723,0.5764939251177783,A,0.6293623983911466,0.5764939251177783,0.4630480381270063,0.5507904768519115,-0.08774243872490523
2023-24,2024-04-23,Arsenal,Chelsea,4,2023-24,Independent Poisson,H,H,0.6994909165120051,0.1741244892866625,0.1263845942013326,H,1.41,5.3,7.65,0.7092198581560284,0.18867924528301888,0.13071895424836602,1.0286180576874133,0.028618057687413323,0.6894880493839757,0.18342983955309541,0.12708211106292885,H,0.6994909165120051,0.6894880493839757,0.3574024706478279,0.37180591419198766,-0.014403443544159789
2023-24,2024-04-24,Crystal Palace,Newcastle,4,2023-24,Independent Poisson,H,A,0.3661218097459235,0.2516286819052804,0.3822495083487959,H,3.09,3.69,2.31,0.3236245954692557,0.2710027100271003,0.4329004329004329,1.027527738396789,0.027527738396788903,0.31495460742908454,0.2637424761398025,0.421302916431113,A,0.3661218097459235,0.31495460742908454,1.004789187437451,1.1553267539401282,-0.15053756650267713
2023-24,2024-04-24,Everton,Liverpool,4,2023-24,Independent Poisson,H,A,0.1696349737702532,0.2083914577278788,0.6219735685018678,H,7.65,5.35,1.4,0.13071895424836602,0.1869158878504673,0.7142857142857143,1.0319205563845477,0.031920556384547716,0.12667540484546108,0.1811339901061266,0.6921906050484122,A,0.1696349737702532,0.12667540484546108,1.7741063636153656,2.0661273316871527,-0.2920209680717871
2023-24,2024-04-24,Man United,Sheffield United,4,2023-24,Independent Poisson,H,H,0.8120378475239791,0.1283704384887981,0.0595917139872227,H,1.32,6.3,8.59,0.7575757575757576,0.15873015873015872,0.11641443538998836,1.0327203516959047,0.032720351695904704,0.7335729913056208,0.15370100770213008,0.11272600099224907,H,0.8120378475239791,0.7335729913056208,0.2082083296554773,0.30982817536754853,-0.10161984571207122
2023-24,2024-04-24,Wolves,Bournemouth,4,2023-24,Independent Poisson,A,H,0.4196692839672959,0.2492376065215119,0.3310931095111921,A,2.81,3.67,2.5,0.35587188612099646,0.2724795640326976,0.4,1.0283514501536941,0.028351450153694113,0.3460605671998702,0.26496735526747556,0.3889720775326541,A,0.3310931095111921,0.3889720775326541,1.1053556455449363,0.9442477180617188,0.16110792748321745
2023-24,2024-04-25,Brighton,Man City,4,2023-24,Independent Poisson,A,A,0.167088769807543,0.2010405167664577,0.6318707134259991,A,7.9,5.85,1.36,0.12658227848101264,0.17094017094017094,0.7352941176470588,1.0328165670682423,0.03281656706824232,0.12256027112377724,0.16550874220134024,0.7119309866748825,A,0.6318707134259991,0.7119309866748825,0.4590704731259623,0.33977430109547585,0.11929617203048642
2023-24,2024-04-27,Aston Villa,Chelsea,4,2023-24,Independent Poisson,D,H,0.5182237866474719,0.2228475574107574,0.2589286559417706,D,2.05,4.08,3.43,0.48780487804878053,0.24509803921568626,0.29154518950437314,1.02444810676884,0.024448106768840017,0.476163580005376,0.23924885760074036,0.28458756239388355,H,0.2228475574107574,0.23924885760074036,1.50126734033729,1.430251023579009,0.07101631675828113
2023-24,2024-04-27,Everton,Brentford,4,2023-24,Independent Poisson,H,H,0.393644396873516,0.2572367677200934,0.3491188354063904,H,3.0,3.44,2.48,0.3333333333333333,0.29069767441860467,0.40322580645161293,1.027256814203551,0.027256814203550972,0.3244888023369036,0.2829844206426485,0.3925267770204479,A,0.393644396873516,0.3244888023369036,0.9323073232303887,1.1255042508697402,-0.19319692763935148
2023-24,2024-04-27,Fulham,Crystal Palace,4,2023-24,Independent Poisson,D,A,0.333743491052632,0.2607945672473226,0.4054619417000453,D,2.11,3.45,3.78,0.47393364928909953,0.2898550724637681,0.2645502645502646,1.0283389863031323,0.028338986303132252,0.46087297632552665,0.2818672405932931,0.25725978308118025,H,0.2607945672473226,0.2818672405932931,1.3440222802535016,1.2663190969327638,0.07770318332073778
2023-24,2024-04-27,Man United,Burnley,4,2023-24,Independent Poisson,D,H,0.7493727655624899,0.1662047618637586,0.0844224725737514,D,1.5,5.29,5.72,0.6666666666666666,0.1890359168241966,0.17482517482517484,1.0305277583160382,0.030527758316038156,0.6469177188939106,0.18343602615139243,0.16964625495469687,H,0.1662047618637586,0.18343602615139243,1.7945347455647431,1.6958893036011033,0.09864544196363978
2023-24,2024-04-27,Newcastle,Sheffield United,4,2023-24,Independent Poisson,H,H,0.8108626635287697,0.1285533770225699,0.0605839594486603,H,1.2,7.87,12.52,0.8333333333333334,0.12706480304955528,0.07987220447284345,1.0402703408557321,0.04027034085573211,0.8010738176461215,0.12214594424083174,0.07678023811304678,H,0.8108626635287697,0.8010738176461215,0.20965658134140833,0.2218021792983856,-0.012145597956977283
2023-24,2024-04-27,West Ham,Liverpool,4,2023-24,Independent Poisson,D,A,0.1903491534763913,0.2106321199004062,0.5990187266232024,D,5.35,4.95,1.56,0.1869158878504673,0.20202020202020202,0.641025641025641,1.0299617308963103,0.029961730896310268,0.18147847851376603,0.19614340607043396,0.6223781154158,A,0.2106321199004062,0.19614340607043396,1.5576421747653886,1.6289092236622973,-0.07126704889690871
2023-24,2024-04-27,Wolves,Luton,4,2023-24,Independent Poisson,H,H,0.5814405961206528,0.2340397066408711,0.184519697238476,H,1.93,3.85,3.96,0.5181347150259068,0.2597402597402597,0.25252525252525254,1.030400227291419,0.030400227291419002,0.5028480208975802,0.2520770598265791,0.24507491927584082,H,0.5814405961206528,0.5028480208975802,0.5422464685260725,0.6874672998703381,-0.14522083134426556
2023-24,2024-04-28,Bournemouth,Brighton,4,2023-24,Independent Poisson,H,A,0.3115981552635777,0.2240647145889352,0.464337130147487,H,1.96,4.17,3.57,0.5102040816326531,0.23980815347721823,0.2801120448179272,1.0301242799277985,0.030124279927798536,0.4952840075455879,0.23279536086075595,0.2719206315936561,H,0.3115981552635777,0.4952840075455879,1.1660408852098152,0.7026239283291993,0.4634169568806159
2023-24,2024-04-28,Nott'm Forest,Man City,4,2023-24,Independent Poisson,A,A,0.0432909046964952,0.0942722007183832,0.8624368945851217,A,11.0,6.2,1.29,0.09090909090909091,0.16129032258064516,0.7751937984496123,1.0273932119393483,0.027393211939348294,0.08848519715006418,0.15698986591140418,0.7545249369385317,A,0.8624368945851217,0.7545249369385317,0.1479932984517721,0.2816669503747025,-0.13367365192293043
2023-24,2024-04-28,Tottenham,Arsenal,4,2023-24,Independent Poisson,A,A,0.2655518516504763,0.2462136081415065,0.488234540208017,A,4.35,4.21,1.78,0.2298850574712644,0.23752969121140144,0.5617977528089888,1.0292125014916547,0.029212501491654663,0.22336014879151603,0.23078780219550943,0.5458520490129746,A,0.488234540208017,0.5458520490129746,0.7169593734071104,0.605407312460624,0.1115520609464864
2023-24,2024-05-02,Chelsea,Tottenham,4,2023-24,Independent Poisson,H,H,0.513477477531491,0.2265385545307366,0.2599839679377722,H,2.46,4.04,2.68,0.4065040650406504,0.24752475247524752,0.3731343283582089,1.0271631458741068,0.027163145874106842,0.3957541376688695,0.24097900462015323,0.3632668577109772,H,0.513477477531491,0.3957541376688695,0.6665491112736002,0.9269621250163674,-0.26041301374276726
2023-24,2024-05-03,Luton,Everton,4,2023-24,Independent Poisson,D,A,0.3670808345461478,0.2562589721779738,0.3766601932758784,D,2.78,3.7,2.52,0.3597122302158274,0.27027027027027023,0.3968253968253968,1.0268078973114945,0.026807897311494466,0.3503208644554322,0.2632140549151625,0.38646508062940527,A,0.2562589721779738,0.2632140549151625,1.3615667357650145,1.3347876808231152,0.02677905494189936
2023-24,2024-05-04,Arsenal,Bournemouth,4,2023-24,Independent Poisson,H,H,0.8015826160852879,0.1279449626760382,0.0704724212386739,H,1.21,7.25,14.0,0.8264462809917356,0.13793103448275862,0.07142857142857142,1.0358058869030655,0.03580588690306552,0.7978775670629852,0.13316301464085684,0.06895941829615801,H,0.8015826160852879,0.7978775670629852,0.22116723540704208,0.2258001180362079,-0.004632882629165808
2023-24,2024-05-04,Brentford,Fulham,4,2023-24,Independent Poisson,D,H,0.4594203074958929,0.2452352726689903,0.2953444198351167,D,2.09,3.8,3.49,0.47846889952153115,0.2631578947368421,0.28653295128939826,1.0281597455477716,0.028159745547771564,0.4653643576238416,0.2559503966931128,0.2786852456830455,H,0.2452352726689903,0.2559503966931128,1.4055372326191011,1.362771616194562,0.04276561642453913
2023-24,2024-05-04,Burnley,Newcastle,4,2023-24,Independent Poisson,A,A,0.1610995877712974,0.2152269303765896,0.623673481852113,A,3.37,4.21,2.02,0.29673590504451036,0.23752969121140144,0.49504950495049505,1.0293151012064068,0.02931510120640679,0.28828480675812646,0.23076479780876158,0.480950395433112,A,0.623673481852113,0.480950395433112,0.47212831382691645,0.7319911421921216,-0.25986282836520513
2023-24,2024-05-04,Man City,Wolves,4,2023-24,Independent Poisson,H,H,0.8541370809690858,0.097329904670399,0.048533014360515,H,1.1,13.5,24.0,0.9090909090909091,0.07407407407407407,0.041666666666666664,1.0248316498316499,0.02483164983164987,0.8870636550308008,0.07227926078028747,0.0406570841889117,H,0.8541370809690858,0.8870636550308008,0.1576635817176959,0.11983853483847955,0.037825046879216354
2023-24,2024-05-04,Sheffield United,Nott'm Forest,4,2023-24,Independent Poisson,A,A,0.2953481404544671,0.2396705634092402,0.4649812961362928,A,5.08,4.27,1.67,0.19685039370078738,0.234192037470726,0.5988023952095809,1.0298448263810944,0.029844826381094425,0.19114568394980977,0.22740516966394234,0.5814491463862478,A,0.4649812961362928,0.5814491463862478,0.7657580975665731,0.542231763321817,0.2235263342447561
2023-24,2024-05-05,Brighton,Aston Villa,4,2023-24,Independent Poisson,H,A,0.3013700333380182,0.2539130585591986,0.4447169081027833,H,2.41,3.85,2.84,0.41493775933609955,0.2597402597402597,0.35211267605633806,1.0267906951326973,0.026790695132697273,0.4041113357406059,0.25296319977528836,0.34292546448410577,H,0.3013700333380182,0.4041113357406059,1.1994164226231745,0.9060648554707978,0.29335156715237665
2023-24,2024-05-05,Chelsea,West Ham,4,2023-24,Independent Poisson,H,H,0.669878786966795,0.1936788162152738,0.1364423968179311,H,1.5,5.15,5.91,0.6666666666666666,0.1941747572815534,0.1692047377326565,1.0300461616808765,0.030046161680876482,0.6472201843641351,0.18851073330994228,0.16426908232592263,H,0.669878786966795,0.6472201843641351,0.4006584979391462,0.43506872651134926,-0.03441022857220305
2023-24,2024-05-05,Liverpool,Tottenham,4,2023-24,Independent Poisson,H,H,0.7617866889362107,0.1381524782283371,0.1000608328354521,H,1.42,5.9,6.4,0.7042253521126761,0.1694915254237288,0.15625,1.0299668775364048,0.029966877536404812,0.6837359214862566,0.16456017093398037,0.15170390757976315,H,0.7617866889362107,0.6837359214862566,0.2720886982640759,0.3801835156059969,-0.108094817341921
2023-24,2024-05-06,Crystal Palace,Man United,4,2023-24,Independent Poisson,H,A,0.3095038038998603,0.2359776158921968,0.4545185802079429,H,1.99,4.05,3.57,0.5025125628140703,0.2469135802469136,0.2801120448179272,1.0295381878789112,0.02953818787891116,0.48809511752969886,0.2398294528108891,0.272075429659412,H,0.3095038038998603,0.48809511752969886,1.1727848964649672,0.7172449791513607,0.45553991731360655
2023-24,2024-05-11,Bournemouth,Brentford,4,2023-24,Independent Poisson,A,A,0.3500745305363723,0.2481801151402747,0.4017453543233529,A,2.16,3.88,3.25,0.4629629629629629,0.2577319587628866,0.3076923076923077,1.0283872294181573,0.0283872294181573,0.4501835006497493,0.2506176189184172,0.29919888043183346,H,0.4017453543233529,0.29919888043183346,0.911936838032238,1.20664677476103,-0.2947099367287921
2023-24,2024-05-11,Everton,Sheffield United,4,2023-24,Independent Poisson,H,H,0.6435903649965977,0.2000859106020029,0.156323724401399,H,1.44,5.07,7.03,0.6944444444444444,0.1972386587771203,0.14224751066856328,1.033930613890128,0.03393061389012808,0.6716547852583853,0.19076585616806208,0.13757935857355258,H,0.6435903649965977,0.6716547852583853,0.44069283445981217,0.3980107828675334,0.04268205159227878
2023-24,2024-05-11,Fulham,Man City,4,2023-24,Independent Poisson,A,A,0.0771977667248085,0.1385542866577603,0.7842479466174311,A,10.9,7.4,1.24,0.09174311926605504,0.13513513513513511,0.8064516129032259,1.033329867304416,0.033329867304416005,0.08878396160693551,0.13077637588048607,0.7804396625125785,A,0.7842479466174311,0.7804396625125785,0.2430300501902874,0.24789784821277794,-0.004867798022490544
2023-24,2024-05-11,Newcastle,Brighton,4,2023-24,Independent Poisson,D,H,0.6256604695167589,0.2016529910971205,0.1726865393861203,D,1.6,4.84,5.01,0.625,0.2066115702479339,0.1996007984031936,1.0312123686511274,0.03121236865112742,0.6060827226282481,0.20035792483578452,0.19355935253596745,H,0.2016529910971205,0.20035792483578452,1.6012069246603444,1.6076498877245136,-0.006442963064169138
2023-24,2024-05-11,Nott'm Forest,Chelsea,4,2023-24,Independent Poisson,A,A,0.1719255978001111,0.2052582585015274,0.6228161436983615,A,4.04,3.98,1.88,0.24752475247524752,0.25125628140703515,0.5319148936170213,1.030695927499304,0.030695927499303943,0.24015303240384123,0.24377342987726594,0.5160735377188929,A,0.6228161436983615,0.5160735377188929,0.47350391819838017,0.6615060086957717,-0.18800209049739153
2023-24,2024-05-11,Tottenham,Burnley,4,2023-24,Independent Poisson,H,H,0.6901400928212669,0.1819151172848826,0.1279447898938503,H,1.31,6.53,8.32,0.7633587786259541,0.15313935681470137,0.12019230769230768,1.036690443132963,0.0366904431329631,0.7363420620711247,0.1477194642133497,0.11593847371552565,H,0.6901400928212669,0.7363420620711247,0.3708606689249574,0.306060509971114,0.06480015895384339
2023-24,2024-05-11,West Ham,Luton,4,2023-24,Independent Poisson,H,H,0.6261130985704568,0.2059579061934648,0.1679289952360784,H,1.88,4.27,3.77,0.5319148936170213,0.234192037470726,0.26525198938992045,1.0313589204776679,0.03135892047766786,0.515741787903156,0.22707132582153003,0.2571868862753139,H,0.6261130985704568,0.515741787903156,0.46822425555775005,0.6621490497883596,-0.1939247942306096
2023-24,2024-05-11,Wolves,Crystal Palace,4,2023-24,Independent Poisson,A,A,0.3309038772015649,0.2594731233914067,0.4096229994070285,A,3.31,3.63,2.22,0.3021148036253776,0.27548209366391185,0.4504504504504504,1.02804734773974,0.028047347739740047,0.2938724605336571,0.2679663483103044,0.4381611911560383,A,0.4096229994070285,0.4381611911560383,0.8925180559371759,0.8251684199691068,0.06734963596806909
