Season,Date,HomeTeam,AwayTeam,PSH,PSD,PSA,PSCH,PSCD,PSCA,EarlierOverround,ClosingOverround,EarlierMargin,ClosingMargin,EarlierNoVigProbability_H,ClosingNoVigProbability_H,EarlierNoVigProbability_D,ClosingNoVigProbability_D,EarlierNoVigProbability_A,ClosingNoVigProbability_A
2022-23,2022-09-03,Newcastle,Crystal Palace,2.1,3.44,3.89,2.12,3.47,3.82,1.0239575593494408,1.0216626559599349,0.02395755934944077,0.021662655959934884,0.4650490363028504,0.46169653990567805,0.2838962140220889,0.2820739667435267,0.25105474967506064,0.2562294933507952
2022-23,2022-09-03,Nott'm Forest,Bournemouth,2.05,3.51,4.0,2.21,3.38,3.65,1.0227051629490655,1.022319278688212,0.02270516294906555,0.02231927868821204,0.47697508110954456,0.44260995289398813,0.2785751898218138,0.28939881535376144,0.24444972906864157,0.2679912317522503
2022-23,2022-09-03,Tottenham,Fulham,1.52,4.63,6.51,1.54,4.62,6.24,1.0274872892535805,1.026057276057276,0.02748728925358046,0.026057276057275924,0.6402947693105127,0.6328600405679514,0.21020476227904517,0.2109533468559838,0.1495004684104423,0.15618661257606492
2022-23,2022-09-03,Wolves,Southampton,2.3,3.41,3.41,2.14,3.53,3.68,1.021292872625271,1.0223149690411208,0.02129287262527102,0.022314969041120847,0.4257178526841448,0.4570897754382508,0.2871410736579275,0.2771025834101577,0.2871410736579275,0.26580764115159145
2022-23,2022-09-04,Brighton,Leicester,1.85,3.63,4.85,1.94,3.63,4.29,1.0222082012147615,1.0240462442899183,0.022208201214761525,0.024046244289918306,0.5287969123102106,0.5033599999999999,0.2694970489735234,0.26901333333333327,0.201706038716266,0.22762666666666662
2022-23,2022-09-04,Man United,Arsenal,2.7,3.58,2.68,2.71,3.56,2.69,1.0228343076671267,1.0216497783373055,0.022834307667126685,0.021649778337305525,0.3621020214066817,0.36118413360539187,0.27309370329554206,0.27494634889623937,0.3648042752977763,0.3638695174983688
2022-23,2022-09-16,Aston Villa,Southampton,2.14,3.62,3.6,2.14,3.58,3.64,1.021310591326598,1.0213446032899904,0.021310591326598072,0.021344603289990438,0.45753928686786405,0.45752405027736814,0.27047902593846107,0.27349203005406925,0.27198168719367477,0.26898391966856255
2022-23,2022-09-16,Nott'm Forest,Fulham,2.82,3.43,2.67,2.8,3.49,2.64,1.0206869537883798,1.0224636872201343,0.020686953788379814,0.022463687220134254,0.3474228094734087,0.3492963726798496,0.28563624568950796,0.28023777750818873,0.3669409448370834,0.3704658498119616
2022-23,2022-09-17,Newcastle,Bournemouth,1.49,4.56,7.5,1.43,5.01,7.85,1.023772518544684,1.02629003273574,0.023772518544683985,0.026290032735740043,0.6555567056550391,0.6813870124379964,0.21420602882149306,0.19448771013699295,0.13023726552346776,0.12412527742501078
2022-23,2022-09-17,Tottenham,Leicester,1.52,4.46,7.04,1.56,4.45,6.38,1.0241554380243312,1.0224845540614622,0.024155438024331177,0.022484554061462214,0.6423778192412191,0.6269294127519001,0.21892696978624504,0.21977750199841892,0.13869521097253593,0.15329308524968094
2022-23,2022-09-17,Wolves,Man City,9.3,5.52,1.36,9.25,5.65,1.35,1.0239804196573439,1.0258399992913267,0.023980419657343877,0.025839999291326743,0.10500872834698537,0.10538496079582743,0.17691687928024713,0.17253290041794755,0.7180743923727676,0.722082138786225
2022-23,2022-09-18,Brentford,Arsenal,4.46,3.98,1.83,4.5,3.85,1.85,1.0219196154755004,1.0225030225030225,0.021919615475500365,0.022503022503022496,0.21940595252440057,0.2173316042413609,0.24586697192432824,0.25402395300938285,0.5347270755512712,0.5286444427492561
2022-23,2022-09-18,Everton,West Ham,2.96,3.39,2.57,2.95,3.35,2.6,1.0219281469410597,1.0221058981494093,0.021928146941059712,0.02210589814940933,0.3305886415293372,0.33165159447881964,0.288655569004967,0.2920514040932889,0.38075578946569577,0.37629700142789146
2022-23,2022-10-01,Arsenal,Tottenham,2.13,3.65,3.57,1.99,3.75,3.84,1.0235682156327706,1.0295958961474037,0.02356821563277056,0.029595896147403655,0.458673453224495,0.4880677600740236,0.267664234347445,0.2590012913459485,0.27366231242806005,0.2529309485800279
2022-23,2022-10-01,Bournemouth,Brentford,3.45,3.49,2.25,3.3,3.53,2.27,1.0208324681976109,1.0268450563717066,0.020832468197610865,0.026845056371706644,0.28393990345500897,0.29510810920300073,0.2806855779139773,0.27588010208779107,0.4353745186310137,0.4290117887092081
2022-23,2022-10-01,Crystal Palace,Chelsea,4.42,3.56,1.93,4.83,3.78,1.79,1.025277935321804,1.0302488199014797,0.025277935321804,0.03024881990147965,0.22066635406563334,0.20096051892970745,0.2739733946545223,0.2567828852990707,0.5053602512798443,0.5422565957712218
2022-23,2022-10-01,Fulham,Newcastle,3.11,3.57,2.38,2.95,3.42,2.51,1.0218235204049466,1.029787086168163,0.021823520404946617,0.029787086168163057,0.3146760687527545,0.3291778032571891,0.2741295724988982,0.28393991801424207,0.41119435874834726,0.3868822787285689
2022-23,2022-10-01,Liverpool,Brighton,1.38,5.49,8.42,1.49,4.76,6.85,1.0255518892423525,1.027210374670615,0.02555188924235252,0.027210374670614934,0.7065831468505814,0.653362695847502,0.17761106423566525,0.20451899512873484,0.11580578891375325,0.1421183090237632
2022-23,2022-10-01,Southampton,Everton,2.23,3.48,3.49,2.38,3.32,3.23,1.0223197664020214,1.0309704097238135,0.02231976640202138,0.030970409723813486,0.43864014764358955,0.4075461945987854,0.28108262334632317,0.292156609381057,0.2802772290100873,0.30029719602015764
2022-23,2022-10-01,West Ham,Wolves,2.01,3.42,4.31,2.07,3.36,4.01,1.0219286601145776,1.0300873936621524,0.021928660114577614,0.030087393662152406,0.486836759970275,0.46898136062235685,0.2861233589298984,0.28892601681198765,0.2270398810998266,0.24209262256565553
2022-23,2022-10-02,Leeds,Aston Villa,2.43,3.44,3.12,2.45,3.49,3.06,1.022733128676281,1.0214936022164356,0.022733128676281078,0.021493602216435592,0.40237538240057585,0.3995749600589668,0.2842360986143603,0.28050391178924605,0.31338851898506387,0.3199211281517872
2022-23,2022-10-02,Man City,Man United,1.37,5.91,7.74,1.43,5.6,6.7,1.0283307114401954,1.0271258592154116,0.02833071144019539,0.027125859215411552,0.7098173760433493,0.6808325318913426,0.16454311424355136,0.17385545010796782,0.12563950971309928,0.14531201800068952
2022-23,2022-10-03,Leicester,Nott'm Forest,1.78,4.2,4.48,1.74,4.15,4.75,1.0231072766185125,1.0262028148893214,0.02310727661851253,0.026202814889321413,0.5491093315901292,0.5600380698041109,0.23271776434057853,0.23481114252027782,0.21817290406929235,0.20515078767561115
2022-23,2022-10-08,Bournemouth,Leicester,3.64,3.7,2.09,3.45,3.54,2.22,1.0234644445170762,1.0227913986204333,0.02346444451707619,0.022791398620433334,0.2684267892226626,0.2833960794495651,0.2640739223704032,0.27619109437881345,0.46749928840693405,0.44041282617162136
2022-23,2022-10-08,Brighton,Tottenham,2.82,3.45,2.65,2.58,3.4,2.94,1.0218234921078202,1.0218506007053985,0.021823492107820197,0.02185060070539846,0.3470363833058133,0.37930877464596324,0.2836645220064909,0.28782842311370155,0.3692990946876957,0.3328628022403351
2022-23,2022-10-08,Chelsea,Wolves,1.41,4.92,8.68,1.53,4.36,7.03,1.027679263948243,1.025200080075531,0.02767926394824305,0.025200080075530984,0.6901179025752404,0.6375289896521242,0.19777769159168473,0.22372003535957566,0.11210440583307477,0.13875097498830014
2022-23,2022-10-08,Man City,Southampton,1.13,10.77,20.4,1.13,11.0,21.0,1.0268258707333353,1.023483890740528,0.02682587073333531,0.023483890740527924,0.8618362445234988,0.864650396765983,0.09042478702985643,0.0888231771223237,0.0477389684466448,0.046526426111693366
2022-23,2022-10-08,Newcastle,Brentford,1.81,3.99,4.55,1.69,4.05,5.35,1.0228929740415638,1.025545444428742,0.022892974041563763,0.02554544442874196,0.5401212070724952,0.5769768463658513,0.24501738967449027,0.24076317786624413,0.21486140325301456,0.18225997576790445
2022-23,2022-10-09,Arsenal,Liverpool,2.67,3.69,2.66,2.58,3.84,2.67,1.021474394857153,1.0225454010974655,0.021474394857152967,0.0225454010974655,0.3666580749274372,0.3790510414587076,0.265305436329609,0.2546749184800692,0.3680364887429538,0.3662740400612231
2022-23,2022-10-09,Crystal Palace,Leeds,2.06,3.68,3.76,2.09,3.62,3.73,1.0231334704471768,1.0228085081894913,0.02313347044717684,0.022808508189491317,0.47446096450320946,0.4677990999199699,0.2655949964338618,0.2700829057548997,0.25994403906292857,0.26211799432513055
2022-23,2022-10-09,Everton,Man United,3.62,3.67,2.11,3.65,3.68,2.09,1.022656307244449,1.0241806326960399,0.022656307244449003,0.024180632696039872,0.270123101931469,0.26750418236139073,0.26644295067899665,0.2653234417443142,0.4634339473895344,0.46717237589429494
2022-23,2022-10-09,West Ham,Fulham,1.79,3.9,4.82,1.63,4.11,5.89,1.0225383539554012,1.0265852218754223,0.022538353955401158,0.026585221875422338,0.5463454898450306,0.5976093552121932,0.25075857098015514,0.2370080897800182,0.20289593917481427,0.16538255500778862
2022-23,2022-10-10,Nott'm Forest,Aston Villa,3.4,3.6,2.22,3.79,3.64,2.03,1.0223458752870518,1.0311883549077616,0.022345875287051786,0.031188354907761617,0.28768898488120953,0.25587201551327116,0.2717062634989201,0.26641619197673005,0.44060475161987034,0.4777117925099989
2022-23,2022-10-14,Brentford,Brighton,3.32,3.52,2.29,3.35,3.53,2.27,1.021976951075441,1.0223222160279706,0.021976951075441065,0.022322216027970576,0.29472760511883,0.291989607588064,0.27798171846435105,0.2771006190991543,0.42729067641681906,0.43090977331278174
2022-23,2022-10-15,Fulham,Bournemouth,1.92,3.77,4.23,1.98,3.69,4.03,1.0224919421085965,1.0241921728939825,0.022491942108596508,0.024192172893982455,0.509376467318915,0.4931208404214045,0.2594171929051238,0.26460142656758295,0.23120633977596136,0.2422777330110126
2022-23,2022-10-15,Leicester,Crystal Palace,2.38,3.55,3.12,2.49,3.54,2.96,1.0223710285847818,1.0219301392468636,0.022371028584781794,0.0219301392468636,0.41097415270903054,0.3929881410472783,0.2755263333654909,0.27642386192308566,0.3134995139254784,0.3305879970296362
2022-23,2022-10-15,Tottenham,Everton,1.48,4.67,7.26,1.5,4.7,6.9,1.0275494848202655,1.0243601603453591,0.027549484820265535,0.02436016034535915,0.6575602300981757,0.6508127633955448,0.20839167891762314,0.20770620108368454,0.13404809098420112,0.14148103552077063
2022-23,2022-10-15,Wolves,Nott'm Forest,1.74,3.78,5.41,1.76,3.91,5.02,1.024105791777409,1.0231394811361392,0.024105791777409014,0.023139481136139173,0.5611848388052819,0.5553317300891215,0.2583231797675108,0.24997029282783984,0.18049198142720715,0.1946979770830386
2022-23,2022-10-16,Aston Villa,Chelsea,4.78,3.65,1.85,3.97,3.49,2.07,1.0237181642007687,1.021513907494755,0.023718164200768665,0.021513907494755014,0.20435802375728226,0.24658417953750317,0.2676250283725505,0.28049833603549784,0.5280169478701672,0.4729174844269989
2022-23,2022-10-16,Leeds,Arsenal,6.23,4.49,1.56,4.97,4.22,1.7,1.024256433905842,1.0264093622229615,0.02425643390584198,0.02640936222296153,0.15671236064158012,0.19603021062180978,0.2174427632064686,0.23086970303089918,0.6258448761519513,0.5731000863472909
2022-23,2022-10-16,Liverpool,Man City,4.0,4.11,1.88,3.81,4.25,1.9,1.0252238960501112,1.0240770987217929,0.025223896050111216,0.024077098721792867,0.24384917378845453,0.25629631980702394,0.23732279687440827,0.22976211257994383,0.5188280293371372,0.5139415676130322
2022-23,2022-10-16,Man United,Newcastle,2.04,3.71,3.8,2.08,3.68,3.71,1.022895752143956,1.0220501401797546,0.022895752143955894,0.022050140179754596,0.4792238870910722,0.47039691289966923,0.2635085524705626,0.26587651598676953,0.2572675604383651,0.2637265711135612
2022-23,2022-10-16,Southampton,West Ham,3.08,3.42,2.47,3.01,3.37,2.54,1.0219312850891797,1.0226626060673476,0.02193128508917974,0.0226626060673476,0.31770758896670004,0.3248636565473322,0.28612262398170646,0.29016012053634116,0.39616978705159356,0.38497622291632666
