Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability
2015-16,2016-03-01,Leicester,West Brom,H,1.73,1.68,0.5665509600785446,0.5842768262351925
2015-16,2016-03-01,Norwich,Chelsea,H,5.31,5.56,0.18433179723502308,0.1762744265080714
2015-16,2016-03-01,Sunderland,Crystal Palace,H,2.48,2.49,0.3951901397865625,0.39338605482582667
2015-16,2016-03-02,Arsenal,Swansea,H,1.37,1.29,0.7162172824053458,0.7578079411391603
2015-16,2016-03-02,Liverpool,Man City,H,2.64,2.79,0.37122453139272427,0.3512239244728362
2015-16,2016-03-02,Man United,Watford,H,1.66,1.64,0.5914429407905926,0.5983205038488454
2015-16,2016-03-02,Stoke,Newcastle,H,2.03,2.06,0.48304680277285483,0.47576125188915175
2015-16,2016-03-02,West Ham,Tottenham,H,4.03,3.6,0.243183684051333,0.27231397824710823
2015-16,2016-03-05,Chelsea,Stoke,H,1.52,1.52,0.6446898136328824,0.6447181059977781
2015-16,2016-03-05,Everton,West Ham,H,1.71,1.67,0.5724712063043039,0.587912382655342
2015-16,2016-03-05,Man City,Aston Villa,H,1.22,1.19,0.8017310859098015,0.8233589894639254
2015-16,2016-03-05,Newcastle,Bournemouth,H,2.74,2.59,0.3577750932616111,0.3783984312894165
2015-16,2016-03-05,Southampton,Sunderland,H,1.63,1.62,0.6014651060959301,0.6051068799042993
2015-16,2016-03-05,Swansea,Norwich,H,2.04,2.16,0.48034362210952863,0.4537372718388449
2015-16,2016-03-05,Tottenham,Arsenal,H,2.39,2.31,0.41005125548174604,0.42368441328299566
2015-16,2016-03-05,Watford,Leicester,H,3.01,2.99,0.3256723716381418,0.3278715775872817
2015-16,2016-03-06,Crystal Palace,Liverpool,H,3.71,3.78,0.2641602162427817,0.259634317862166
2015-16,2016-03-06,West Brom,Man United,H,4.24,4.45,0.2310303288453475,0.22034262799530677
2015-16,2016-03-12,Bournemouth,Swansea,H,1.96,2.02,0.49997916793528596,0.48522190431831785
2015-16,2016-03-12,Norwich,Man City,H,6.0,6.85,0.16367809496485441,0.14325923495358286
2015-16,2016-03-12,Stoke,Southampton,H,2.73,2.72,0.35894135628670254,0.3603793063893243
2015-16,2016-03-13,Aston Villa,Tottenham,H,7.27,7.45,0.1345637698411902,0.13176393023007785
2015-16,2016-03-14,Leicester,Newcastle,H,1.62,1.58,0.6055941054438801,0.6206537870058599
2015-16,2016-03-19,Chelsea,West Ham,H,1.76,1.83,0.5566750629722922,0.5348888425939704
2015-16,2016-03-19,Crystal Palace,Leicester,H,2.96,2.89,0.3309019071499127,0.3390804379012096
2015-16,2016-03-19,Everton,Arsenal,H,2.67,2.7,0.3668268852532715,0.36276929982046674
2015-16,2016-03-19,Swansea,Aston Villa,H,1.73,1.68,0.5663219803793961,0.5822356918055718
2015-16,2016-03-19,Watford,Stoke,H,2.4,2.22,0.40845824411134907,0.4415691304580194
2015-16,2016-03-19,West Brom,Norwich,H,2.31,2.44,0.42469524184034607,0.40158011008349875
2015-16,2016-03-20,Man City,Man United,H,1.86,2.01,0.5264624464401546,0.48822659951921016
2015-16,2016-03-20,Newcastle,Sunderland,H,2.13,2.24,0.4599312480191141,0.43731500526764666
2015-16,2016-03-20,Southampton,Liverpool,H,2.71,2.94,0.3617054577243004,0.3332952206723073
2015-16,2016-03-20,Tottenham,Bournemouth,H,1.56,1.52,0.6284626647144949,0.6435036594505978
2015-16,2016-04-02,Arsenal,Watford,H,1.36,1.35,0.7192460855695048,0.7248441674087265
2015-16,2016-04-02,Aston Villa,Chelsea,H,6.46,4.93,0.15138988406915432,0.19908454608249168
2015-16,2016-04-02,Bournemouth,Man City,H,3.7,3.94,0.2648583275742917,0.2487971410888618
2015-16,2016-04-02,Liverpool,Tottenham,H,2.49,2.15,0.3939068757034051,0.45633672590236973
2015-16,2016-04-02,Norwich,Newcastle,H,2.19,2.31,0.44760340429758877,0.4238873301424878
2015-16,2016-04-02,Stoke,Swansea,H,2.17,2.13,0.4522491337333198,0.46084515213359994
2015-16,2016-04-02,Sunderland,West Brom,H,2.11,2.0,0.4639346073124931,0.48928079722021894
2015-16,2016-04-02,West Ham,Crystal Palace,H,1.95,1.85,0.5028177833437696,0.5284010634257501
2015-16,2016-04-03,Leicester,Southampton,H,2.27,2.39,0.43191835345161655,0.40987654320987654
2015-16,2016-04-03,Man United,Everton,H,2.11,1.97,0.4650112477995308,0.4975389009802103
2015-16,2016-04-09,Aston Villa,Bournemouth,H,3.64,3.78,0.26946247921224603,0.25934511735728777
2015-16,2016-04-09,Crystal Palace,Norwich,H,2.13,1.93,0.4601574770389324,0.509037677015803
2015-16,2016-04-09,Man City,West Brom,H,1.35,1.36,0.7272672653126621,0.72173023434253
2015-16,2016-04-09,Southampton,Newcastle,H,1.58,1.63,0.6194343371207893,0.601813318914326
2015-16,2016-04-09,Swansea,Chelsea,H,3.96,3.08,0.24781460199885624,0.3181845515499564
2015-16,2016-04-09,Watford,Everton,H,3.47,3.55,0.2825237743966918,0.2761664564943253
2015-16,2016-04-09,West Ham,Arsenal,H,3.9,3.89,0.2515861711770037,0.2519009438149058
2015-16,2016-04-10,Liverpool,Stoke,H,1.61,1.65,0.6098785644154324,0.594224536615564
2015-16,2016-04-10,Sunderland,Leicester,H,3.51,3.3,0.2795757469382784,0.29708932753429235
2015-16,2016-04-10,Tottenham,Man United,H,1.92,2.0,0.5106053158909599,0.48991696322657174
2015-16,2016-04-13,Crystal Palace,Everton,H,2.89,2.68,0.3394099150835044,0.36586477473850526
2015-16,2016-04-16,Chelsea,Man City,H,2.72,2.61,0.36026052738703696,0.37537017734646344
2015-16,2016-04-16,Everton,Southampton,H,2.66,3.0,0.36791838506620356,0.32658924937148326
2015-16,2016-04-16,Man United,Aston Villa,H,1.26,1.25,0.7793608923949461,0.7820773930753564
2015-16,2016-04-16,Newcastle,Swansea,H,2.28,2.43,0.42961808488944564,0.40344217408311134
2015-16,2016-04-16,Norwich,Sunderland,H,2.33,2.35,0.4203788138056914,0.41687344913151364
2015-16,2016-04-16,West Brom,Watford,H,2.36,2.4,0.41547772179611453,0.4084362522399268
2015-16,2016-04-17,Arsenal,Crystal Palace,H,1.36,1.34,0.7201310043668122,0.7314196591992987
2015-16,2016-04-17,Bournemouth,Liverpool,H,3.71,2.69,0.26401788906257667,0.3644171918297602
2015-16,2016-04-17,Leicester,West Ham,H,1.92,1.95,0.5105918115322504,0.5022601042329701
2015-16,2016-04-18,Stoke,Tottenham,H,4.81,5.02,0.20347902092704523,0.19517635577861425
2015-16,2016-04-19,Newcastle,Man City,H,6.29,6.5,0.15568961242872492,0.1509509857055755
2015-16,2016-04-20,Liverpool,Everton,H,1.7,1.7,0.5756082192366021,0.5754266102556866
2015-16,2016-04-20,Man United,Crystal Palace,H,1.54,1.46,0.6373224907156732,0.6707141171225514
2015-16,2016-04-20,West Ham,Watford,H,1.56,1.45,0.62955109927456,0.6750358842703938
2015-16,2016-04-21,Arsenal,West Brom,H,1.25,1.25,0.7821395540026718,0.7814891556553922
2015-16,2016-04-23,Aston Villa,Southampton,H,6.61,6.95,0.14798692291567242,0.14121158175820722
2015-16,2016-04-23,Bournemouth,Chelsea,H,3.09,3.55,0.31733737565973646,0.2759722738136122
2015-16,2016-04-23,Liverpool,Newcastle,H,1.57,1.52,0.6241032836990772,0.6440449808800337
2015-16,2016-04-23,Man City,Stoke,H,1.31,1.31,0.7496747264930788,0.7497646663767431
2015-16,2016-04-24,Leicester,Swansea,H,1.74,1.71,0.5639577983819848,0.5730488410009215
2015-16,2016-04-24,Sunderland,Arsenal,H,4.89,5.48,0.20020713424676137,0.1788994970334006
2015-16,2016-04-25,Tottenham,West Brom,H,1.24,1.24,0.7921810699588478,0.7930078151494827
2015-16,2016-04-30,Arsenal,Norwich,H,1.27,1.25,0.7704124209213553,0.7823855251620079
2015-16,2016-04-30,Everton,Bournemouth,H,2.0,2.42,0.49008686426629544,0.40500053369452793
2015-16,2016-04-30,Newcastle,Crystal Palace,H,2.03,2.15,0.4828596072453012,0.45567897718282224
2015-16,2016-04-30,Stoke,Sunderland,H,2.75,2.95,0.35649800545874444,0.332105565505356
2015-16,2016-04-30,Watford,Aston Villa,H,1.74,1.77,0.5639514409650657,0.5540915627194596
2015-16,2016-04-30,West Brom,West Ham,H,4.06,3.94,0.2413237134405284,0.24868524936771533
2015-16,2016-05-01,Man United,Leicester,H,2.07,2.0,0.4734005155847199,0.4901106400850472
2015-16,2016-05-01,Southampton,Man City,H,2.73,2.42,0.35889478616168474,0.4047558891283347
2015-16,2016-05-01,Swansea,Liverpool,H,3.15,3.57,0.3111440551394528,0.2744285156703271
2015-16,2016-05-02,Chelsea,Tottenham,H,2.72,2.58,0.36033473307144676,0.3802307017741101
2015-16,2016-05-07,Aston Villa,Newcastle,H,5.39,5.05,0.1817884583946379,0.19384327390909262
2015-16,2016-05-07,Bournemouth,West Brom,H,1.96,1.93,0.49970994314885714,0.5077672153953164
2015-16,2016-05-07,Crystal Palace,Stoke,H,2.07,2.02,0.47323393063642966,0.48522190431831785
2015-16,2016-05-07,Leicester,Everton,H,1.91,1.83,0.5130344174497452,0.5349428208386277
2015-16,2016-05-07,Norwich,Man United,H,4.59,3.82,0.21327546025130403,0.2568990552924661
2015-16,2016-05-07,Sunderland,Chelsea,H,3.02,3.29,0.3243218047916473,0.29800261110769555
2015-16,2016-05-07,West Ham,Swansea,H,1.43,1.35,0.6850397612667963,0.7278434802300475
2015-16,2016-05-08,Liverpool,Watford,H,1.54,1.55,0.6374148019343292,0.6318622753846319
2015-16,2016-05-08,Man City,Arsenal,H,2.54,2.22,0.3861883959146666,0.44130921866317724
2015-16,2016-05-08,Tottenham,Southampton,H,2.03,2.25,0.48300645918966534,0.43501545396241037
2015-16,2016-05-10,West Ham,Man United,H,3.01,3.15,0.32583023908206776,0.3110579623354548
2015-16,2016-05-11,Liverpool,Chelsea,H,2.02,1.71,0.4853072961947435,0.5721769165918646
2015-16,2016-05-11,Norwich,Watford,H,1.85,1.88,0.5300914054722615,0.5205488859338615
2015-16,2016-05-11,Sunderland,Everton,H,1.75,1.86,0.5605272285813389,0.5266231134797932
2015-16,2016-05-15,Arsenal,Aston Villa,H,1.17,1.12,0.840241737997349,0.8767636689749906
2015-16,2016-05-15,Chelsea,Leicester,H,2.33,2.01,0.4204085646335556,0.4878155741381201
2015-16,2016-05-15,Everton,Norwich,H,1.75,1.74,0.5598310745005491,0.563214920666868
2015-16,2016-05-15,Newcastle,Tottenham,H,4.54,5.3,0.2160919807077314,0.18504683668978814
2015-16,2016-05-15,Southampton,Crystal Palace,H,1.34,1.29,0.7294720648108819,0.7583192077794628
2015-16,2016-05-15,Stoke,West Ham,H,3.48,3.05,0.28149157443968637,0.3213308214552305
2015-16,2016-05-15,Swansea,Man City,H,6.46,7.05,0.15154631021118403,0.13877481661899232
2015-16,2016-05-15,Watford,Sunderland,H,2.03,1.64,0.48280080937367653,0.597361821647106
2015-16,2016-05-15,West Brom,Liverpool,H,2.42,2.61,0.40504378851767764,0.3755633450175263
2015-16,2016-05-17,Man United,Bournemouth,H,1.67,1.5,0.5875298908840094,0.6495791736134826
2016-17,2016-08-13,Burnley,Swansea,H,2.47,2.79,0.3970979171744061,0.35108546472960456
2016-17,2016-08-13,Crystal Palace,West Brom,H,2.06,2.25,0.4755130581410133,0.43531496697277267
2016-17,2016-08-13,Everton,Tottenham,H,3.25,3.64,0.3013110148225849,0.26929253655650404
2016-17,2016-08-13,Hull,Leicester,H,4.43,4.68,0.2212544946064722,0.20943974867230158
2016-17,2016-08-13,Man City,Sunderland,H,1.27,1.25,0.7736551236992939,0.7821576763485477
2016-17,2016-08-13,Middlesbrough,Stoke,H,2.33,2.2,0.4203106797543668,0.445338651093227
2016-17,2016-08-13,Southampton,Watford,H,1.88,1.8,0.5219092331768388,0.5444924762503149
2016-17,2016-08-14,Arsenal,Liverpool,H,2.41,2.8,0.4064811134677746,0.3498057309373482
2016-17,2016-08-14,Bournemouth,Man United,H,4.7,5.4,0.20840529648819803,0.1813841815796086
2016-17,2016-08-15,Chelsea,West Ham,H,1.68,1.52,0.5846532622076325,0.6447208797809242
2016-17,2016-08-19,Man United,Southampton,H,1.54,1.53,0.6370057393065772,0.6394029598410791
2016-17,2016-08-20,Burnley,Liverpool,H,7.12,7.26,0.137753557372086,0.13500622311849134
2016-17,2016-08-20,Leicester,Arsenal,H,2.92,2.82,0.33567059525585563,0.34746863156623237
2016-17,2016-08-20,Stoke,Man City,H,5.47,6.29,0.17920685959271168,0.15551322175352658
2016-17,2016-08-20,Swansea,Hull,H,1.78,1.86,0.5504452354813312,0.5263985621208717
2016-17,2016-08-20,Tottenham,Crystal Palace,H,1.47,1.47,0.6686678019949339,0.6654904997017274
2016-17,2016-08-20,Watford,Chelsea,H,5.44,6.0,0.18032786885245897,0.16344630509779534
2016-17,2016-08-20,West Brom,Everton,H,3.11,3.08,0.31535042527061813,0.3181965642663857
2016-17,2016-08-21,Sunderland,Middlesbrough,H,2.61,2.79,0.3754458161865569,0.3510028653295129
2016-17,2016-08-21,West Ham,Bournemouth,H,1.98,2.48,0.4949178584091715,0.39501037153043134
2016-17,2016-08-27,Chelsea,Burnley,H,1.26,1.25,0.7774658822826768,0.7865252885427418
2016-17,2016-08-27,Crystal Palace,Bournemouth,H,2.33,2.23,0.42075770316866373,0.43930403298803183
2016-17,2016-08-27,Everton,Stoke,H,1.74,1.68,0.5641378422522066,0.5842185128983309
2016-17,2016-08-27,Hull,Man United,H,8.35,9.15,0.11717291553989218,0.10722982823355023
2016-17,2016-08-27,Leicester,Swansea,H,1.71,1.69,0.5721729046810922,0.5797418932197839
2016-17,2016-08-27,Southampton,Sunderland,H,1.61,1.48,0.6088875722115242,0.6621478757940629
2016-17,2016-08-27,Tottenham,Liverpool,H,2.36,2.68,0.4153857479387515,0.36555010447551006
2016-17,2016-08-27,Watford,Arsenal,H,5.47,6.0,0.17923686013011275,0.16331091886476176
2016-17,2016-08-28,Man City,West Ham,H,1.3,1.26,0.7544289069874652,0.7758310062156563
2016-17,2016-08-28,West Brom,Middlesbrough,H,2.6,2.65,0.37680054873866314,0.36979545020072646
2016-17,2016-09-10,Arsenal,Southampton,H,1.6,1.63,0.6142586533494058,0.6022976047518208
2016-17,2016-09-10,Bournemouth,West Brom,H,2.05,2.12,0.4778341218164785,0.46202501219018055
2016-17,2016-09-10,Burnley,Hull,H,2.44,2.55,0.402201637803732,0.384382449584434
2016-17,2016-09-10,Liverpool,Leicester,H,1.7,1.68,0.5763453596360664,0.5823690431753141
2016-17,2016-09-10,Man United,Man City,H,2.38,2.42,0.4116105466734474,0.40484127810932685
2016-17,2016-09-10,Middlesbrough,Crystal Palace,H,2.31,2.45,0.4246732234079299,0.39980942162464306
2016-17,2016-09-10,Stoke,Tottenham,H,4.34,4.27,0.22561028961413945,0.229286434613927
2016-17,2016-09-10,West Ham,Watford,H,1.9,1.9,0.5157209302325582,0.5162256615077384
2016-17,2016-09-11,Swansea,Chelsea,H,5.77,6.59,0.1700488607801413,0.1487768834178581
2016-17,2016-09-12,Sunderland,Everton,H,3.75,3.67,0.26127527216174184,0.2670470756062768
2016-17,2016-09-16,Chelsea,Liverpool,H,2.28,2.19,0.43031419536395027,0.44799115135229034
2016-17,2016-09-17,Everton,Middlesbrough,H,1.65,1.65,0.5952052170015255,0.5938217440951981
2016-17,2016-09-17,Hull,Arsenal,H,6.03,6.12,0.16117426967909051,0.16029755579171096
2016-17,2016-09-17,Leicester,Burnley,H,1.46,1.5,0.6712459907739344,0.6531657355679703
2016-17,2016-09-17,Man City,Bournemouth,H,1.28,1.25,0.7661163884533801,0.7839192722401089
2016-17,2016-09-17,West Brom,West Ham,H,2.9,2.91,0.33785889160916976,0.33661173711978115
2016-17,2016-09-18,Crystal Palace,Stoke,H,2.09,2.12,0.4689479230971245,0.46242406630965727
2016-17,2016-09-18,Southampton,Swansea,H,1.68,1.67,0.5848687718466734,0.5874505928853755
2016-17,2016-09-18,Tottenham,Sunderland,H,1.35,1.34,0.7266680523799626,0.7296716884131065
2016-17,2016-09-18,Watford,Man United,H,5.8,6.5,0.16883568448241607,0.15068927623761494
2016-17,2016-09-24,Arsenal,Chelsea,H,2.35,2.48,0.4170472906077592,0.39497687804951176
2016-17,2016-09-24,Bournemouth,Everton,H,3.79,3.33,0.25863942621169306,0.29431045734859534
2016-17,2016-09-24,Liverpool,Hull,H,1.23,1.25,0.796898556967478,0.782062401316521
2016-17,2016-09-24,Man United,Leicester,H,1.74,1.69,0.5638258663862721,0.5800671001393854
2016-17,2016-09-24,Middlesbrough,Tottenham,H,3.73,3.94,0.2626931489823362,0.24858778533646125
2016-17,2016-09-24,Stoke,West Brom,H,2.34,2.29,0.4189810557292625,0.4278570673047113
2016-17,2016-09-24,Sunderland,Crystal Palace,H,2.88,2.51,0.34020618556701027,0.3905906570102584
2016-17,2016-09-24,Swansea,Man City,H,9.45,9.05,0.10386926403612844,0.10852395874573065
2016-17,2016-09-25,West Ham,Southampton,H,2.83,3.15,0.34659434539997946,0.31106741089954726
2016-17,2016-09-26,Burnley,Watford,H,3.09,3.4,0.31689021531565537,0.2882427307206068
2016-17,2016-09-30,Everton,Crystal Palace,H,1.74,1.76,0.5643548189574233,0.5559551369939988
2016-17,2016-10-01,Hull,Chelsea,H,7.68,7.5,0.127422030154043,0.13041893025121232
2016-17,2016-10-01,Sunderland,West Brom,H,2.47,2.54,0.39682313073403114,0.3857222460189
2016-17,2016-10-01,Swansea,Liverpool,H,8.44,7.3,0.11604232915935449,0.1342567927543953
2016-17,2016-10-01,Watford,Bournemouth,H,2.42,2.51,0.4050260780027011,0.3904987424917141
2016-17,2016-10-01,West Ham,Middlesbrough,H,2.23,2.0,0.4395679249138683,0.49075771063517826
2016-17,2016-10-02,Burnley,Arsenal,H,10.17,9.5,0.09659949158162323,0.1030916587873939
2016-17,2016-10-02,Leicester,Southampton,H,2.24,2.52,0.43749572775645157,0.3888339883677949
2016-17,2016-10-02,Man United,Stoke,H,1.35,1.31,0.7275419434324102,0.7490475472997696
2016-17,2016-10-02,Tottenham,Man City,H,2.99,3.02,0.3278389783038948,0.3246121856721866
2016-17,2016-10-15,Arsenal,Swansea,H,1.28,1.24,0.764449968924798,0.7919787765293383
2016-17,2016-10-15,Bournemouth,Hull,H,1.83,1.79,0.5349591969082965,0.5468862814586396
2016-17,2016-10-15,Chelsea,Leicester,H,1.58,1.56,0.6189307171509991,0.6291722296395194
2016-17,2016-10-15,Crystal Palace,West Ham,H,2.14,2.23,0.45771325627203713,0.43998953941169944
2016-17,2016-10-15,Man City,Everton,H,1.52,1.52,0.6461366544123601,0.6456203156543986
2016-17,2016-10-15,Stoke,Sunderland,H,1.98,1.94,0.4949701719499357,0.5044517233201075
2016-17,2016-10-15,West Brom,Tottenham,H,5.45,5.55,0.17977636218312854,0.17637402324512444
2016-17,2016-10-16,Middlesbrough,Watford,H,2.33,2.26,0.42081238932212894,0.43347552672356815
2016-17,2016-10-16,Southampton,Burnley,H,1.39,1.35,0.705328528139068,0.7250890521073038
2016-17,2016-10-17,Liverpool,Man United,H,2.19,2.28,0.44729451213651855,0.42979280261723013
2016-17,2016-10-22,Arsenal,Middlesbrough,H,1.27,1.27,0.7716309947305947,0.7696572722744829
2016-17,2016-10-22,Bournemouth,Tottenham,H,4.12,4.3,0.23781868486821928,0.22771997793485652
2016-17,2016-10-22,Burnley,Everton,H,6.05,5.9,0.1622192115092405,0.16578079393257317
2016-17,2016-10-22,Hull,Stoke,H,3.16,2.99,0.309805041991534,0.3278041074249605
2016-17,2016-10-22,Leicester,Crystal Palace,H,2.06,2.0,0.47590125656287535,0.48985598241965234
2016-17,2016-10-22,Liverpool,West Brom,H,1.28,1.31,0.7668674721749105,0.7466277789730962
2016-17,2016-10-22,Swansea,Watford,H,2.33,2.49,0.4207321775469959,0.3936954533650969
2016-17,2016-10-22,West Ham,Sunderland,H,1.68,1.69,0.5823690431753141,0.5804860930125741
2016-17,2016-10-23,Chelsea,Man United,H,2.24,2.19,0.43755388240703486,0.4474413370654909
2016-17,2016-10-23,Man City,Southampton,H,1.5,1.47,0.6538282972878865,0.66735927165448
2016-17,2016-10-29,Crystal Palace,Liverpool,H,4.9,4.8,0.19988770353733856,0.20392584514721918
2016-17,2016-10-29,Man United,Burnley,H,1.22,1.26,0.8046621868656941,0.7780308653034064
2016-17,2016-10-29,Middlesbrough,Bournemouth,H,2.57,2.52,0.3814587184869962,0.3889432355973878
2016-17,2016-10-29,Sunderland,Arsenal,H,8.25,8.14,0.11865906409752261,0.1201311493382577
2016-17,2016-10-29,Tottenham,Leicester,H,1.64,1.63,0.5980956159492165,0.6006408587604711
2016-17,2016-10-29,Watford,Hull,H,1.75,1.75,0.5608744817188088,0.5608430946315792
2016-17,2016-10-29,West Brom,Man City,H,7.48,7.58,0.13117458179132238,0.12957713249307878
2016-17,2016-10-30,Everton,West Ham,H,1.81,1.88,0.5409974640743872,0.5206755969714618
2016-17,2016-10-30,Southampton,Chelsea,H,3.2,3.24,0.3061448796408104,0.3025030116450274
2016-17,2016-10-31,Stoke,Swansea,H,2.1,2.02,0.46684350132626,0.4850706584597387
2016-17,2016-11-05,Bournemouth,Sunderland,H,1.63,1.63,0.6010554745129937,0.6020443752850589
2016-17,2016-11-05,Burnley,Crystal Palace,H,3.42,3.6,0.2866171521581336,0.2722592467359649
2016-17,2016-11-05,Chelsea,Everton,H,1.57,1.5,0.6242484992062738,0.6544150089201788
2016-17,2016-11-05,Man City,Middlesbrough,H,1.23,1.22,0.7947321340758051,0.8036638918657559
2016-17,2016-11-05,West Ham,Stoke,H,2.0,2.01,0.48986840322863073,0.4874673395789662
2016-17,2016-11-06,Arsenal,Tottenham,H,1.95,1.97,0.5021463367578257,0.4970803133894774
2016-17,2016-11-06,Hull,Southampton,H,5.73,5.75,0.17101640160334358,0.17016277898976337
2016-17,2016-11-06,Leicester,West Brom,H,1.78,1.74,0.5510905003276894,0.5631561178721283
2016-17,2016-11-06,Liverpool,Watford,H,1.29,1.29,0.7588850181456241,0.7617818926918115
2016-17,2016-11-06,Swansea,Man United,H,4.94,5.53,0.19846237774665787,0.17727349439821366
2016-17,2016-11-19,Crystal Palace,Man City,H,6.28,6.75,0.15625438350399776,0.14551487534147367
2016-17,2016-11-19,Everton,Swansea,H,1.58,1.6,0.6198769851543042,0.6129887837724255
2016-17,2016-11-19,Man United,Arsenal,H,2.61,2.5,0.3755767456167333,0.3920921079418218
2016-17,2016-11-19,Southampton,Liverpool,H,3.32,3.19,0.2950962713047525,0.3073106382032631
2016-17,2016-11-19,Stoke,Bournemouth,H,2.26,2.13,0.4335654964342501,0.4599658928029629
2016-17,2016-11-19,Sunderland,Hull,H,2.11,2.29,0.4643767434981065,0.428006539398419
2016-17,2016-11-19,Tottenham,West Ham,H,1.5,1.57,0.6535035285951178,0.6231661932228952
2016-17,2016-11-19,Watford,Leicester,H,2.91,3.02,0.33696820062638594,0.3246562258372625
2016-17,2016-11-20,Middlesbrough,Chelsea,H,6.83,6.95,0.143389743149214,0.1409628972256556
2016-17,2016-11-21,West Brom,Burnley,H,1.92,1.91,0.5112934460383454,0.5130656469088591
2016-17,2016-11-26,Burnley,Man City,H,10.05,13.0,0.09727339719970524,0.07531836461126004
2016-17,2016-11-26,Chelsea,Tottenham,H,1.78,1.72,0.5503889609449721,0.5688843332585926
2016-17,2016-11-26,Hull,West Brom,H,3.3,2.86,0.29687852915932605,0.34251101321585903
2016-17,2016-11-26,Leicester,Middlesbrough,H,1.87,1.93,0.5239675303148731,0.5081131085607499
2016-17,2016-11-26,Liverpool,Sunderland,H,1.19,1.19,0.8256316282617889,0.8253851797505504
2016-17,2016-11-26,Swansea,Crystal Palace,H,2.67,2.72,0.3669850659795544,0.3604170795286514
