Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2022-23,2022-08-13,Brighton,Newcastle,D,0.3333198671290245,0.3117678180031743,3.14,A,0,0.02155204912585018,0.02155204912585018,0.3184713375796178,0.014848529549406686,0.04662438278513692,True,-1.0,3.22,3.14,0.30374693803489883,0.3117678180031743,0.07328997215545896,0.04662438278513692,2
2022-23,2022-08-13,Brighton,Newcastle,D,0.2483613776850901,0.29665180258483864,3.3,D,1,-0.04829042489974855,0.04829042489974855,0.30303030303030304,-0.05466892534521295,-0.18040745363920274,False,2.3,3.24,3.3,0.30187195693591795,0.29665180258483864,-0.1953091363003081,-0.18040745363920274,1
2022-23,2022-08-13,Brighton,Newcastle,D,0.4183187551858853,0.39158037941198703,2.5,H,0,0.02673837577389826,0.02673837577389826,0.4,0.01831875518588527,0.04579688796471326,True,-1.0,2.48,2.5,0.39438110502918317,0.39158037941198703,0.037430512860995524,0.04579688796471326,0
2022-23,2022-08-13,Man City,Bournemouth,H,0.0772782383780834,0.02702702702702703,36.0,A,0,0.05025121135105637,0.05025121135105637,0.027777777777777776,0.04950046060030562,1.7820165816110025,True,-1.0,41.0,36.0,0.02364934347539188,0.02702702702702703,2.168407773501419,1.7820165816110025,2
2022-23,2022-08-13,Man City,Bournemouth,H,0.1393428540270618,0.07207207207207207,13.5,D,0,0.06727078195498974,0.06727078195498974,0.07407407407407407,0.06526877995298774,0.8811285293653346,True,-1.0,13.82,13.5,0.0701608598039846,0.07207207207207207,0.9257182426539943,0.8811285293653346,1
2022-23,2022-08-13,Man City,Bournemouth,H,0.7833789075948545,0.9009009009009009,1.08,H,1,-0.1175219933060464,0.1175219933060464,0.9259259259259258,-0.1425470183310713,-0.1539507797975571,False,0.08000000000000007,1.07,1.08,0.9061897967206234,0.9009009009009009,-0.16178456887350567,-0.1539507797975571,0
2022-23,2022-08-13,Southampton,Leeds,D,0.4651763049520995,0.33043633549616047,2.96,A,0,0.13473996945593902,0.13473996945593902,0.33783783783783783,0.12733846711426167,0.3769218626582145,True,-1.0,3.18,2.96,0.3072433536017043,0.33043633549616047,0.47926064974767657,0.3769218626582145,2
2022-23,2022-08-13,Southampton,Leeds,D,0.2566586959488304,0.26870647062325137,3.64,D,1,-0.012047774674420975,0.012047774674420975,0.2747252747252747,-0.018066578776444298,-0.06576234674625736,False,2.64,3.55,3.64,0.27522080688828726,0.26870647062325137,-0.0888616293816521,-0.06576234674625736,1
2022-23,2022-08-13,Southampton,Leeds,D,0.2781649990990699,0.40085719388058816,2.44,H,0,-0.12269219478151827,0.12269219478151827,0.4098360655737705,-0.13167106647470062,-0.3212774021982695,False,-1.0,2.34,2.44,0.41753583951000844,0.40085719388058816,-0.3490939021081765,-0.3212774021982695,0
2022-23,2022-08-13,Wolves,Fulham,D,0.2768079599825234,0.27970041880816277,3.5,A,0,-0.002892458825639377,0.002892458825639377,0.2857142857142857,-0.00890632573176231,-0.031172140061168196,False,-1.0,3.29,3.5,0.29728347522637705,0.27970041880816277,-0.08930181165749806,-0.031172140061168196,2
