Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,ComparisonLogLoss,PoissonLogLoss,ComparisonModel,LossDifference
2022-23,2022-08-21,Leeds,Chelsea,2022-23,H,1.47698033962888,1.395651983969549,Direct Probability Ensemble,0.08132835565933116
2022-23,2022-08-21,Newcastle,Man City,2022-23,D,1.643898666078997,1.6507541211298318,Direct Probability Ensemble,-0.006855455050834847
2022-23,2022-08-21,West Ham,Brighton,2022-23,A,1.1403853860213962,1.039857354055934,Direct Probability Ensemble,0.10052803196546223
2022-23,2022-08-22,Man United,Liverpool,2022-23,H,1.4752663484889668,1.5753757623158908,Direct Probability Ensemble,-0.10010941382692407
2022-23,2022-08-27,Arsenal,Fulham,2022-23,H,0.3914201742269927,0.346156229649595,Direct Probability Ensemble,0.045263944577397686
2022-23,2022-08-27,Brentford,Everton,2022-23,D,1.224875449085292,1.3304448561474493,Direct Probability Ensemble,-0.10556940706215734
2022-23,2022-08-27,Brighton,Leeds,2022-23,H,0.8452257603240014,0.9205992427941375,Direct Probability Ensemble,-0.07537348247013609
2022-23,2022-08-27,Chelsea,Leicester,2022-23,H,0.5423110739825329,0.5379691206432284,Direct Probability Ensemble,0.004341953339304427
2022-23,2022-08-27,Liverpool,Bournemouth,2022-23,H,0.32661259795418224,0.26463477383114103,Direct Probability Ensemble,0.0619778241230412
2022-23,2022-08-27,Man City,Crystal Palace,2022-23,H,0.2936241810631267,0.24237915877212804,Direct Probability Ensemble,0.05124502229099867
2022-23,2022-08-27,Southampton,Man United,2022-23,A,0.730126619456159,0.7331560963209364,Direct Probability Ensemble,-0.0030294768647773918
2022-23,2022-08-28,Aston Villa,West Ham,2022-23,A,1.0312437849225695,1.0799369862412451,Direct Probability Ensemble,-0.048693201318675605
2022-23,2022-08-28,Nott'm Forest,Tottenham,2022-23,A,0.6559278344503974,0.5816412052403436,Direct Probability Ensemble,0.0742866292100538
2022-23,2022-08-28,Wolves,Newcastle,2022-23,D,1.3664609841284636,1.3623002246840257,Direct Probability Ensemble,0.004160759444437945
2022-23,2022-08-30,Crystal Palace,Brentford,2022-23,D,1.1561666519253577,1.3418293954278535,Direct Probability Ensemble,-0.1856627435024958
2022-23,2022-08-30,Fulham,Brighton,2022-23,H,1.4576404347797496,1.459006181489987,Direct Probability Ensemble,-0.001365746710237481
2022-23,2022-08-30,Leeds,Everton,2022-23,D,1.223189348393714,1.3779537291349702,Direct Probability Ensemble,-0.1547643807412562
2022-23,2022-08-30,Southampton,Chelsea,2022-23,H,1.551534048437152,1.3962464319888148,Direct Probability Ensemble,0.15528761644833722
2022-23,2022-08-31,Arsenal,Aston Villa,2022-23,H,0.44099978553342783,0.4240948631660783,Direct Probability Ensemble,0.01690492236734953
2022-23,2022-08-31,Bournemouth,Wolves,2022-23,D,1.1944620159936008,1.2979793236648691,Direct Probability Ensemble,-0.10351730767126832
2022-23,2022-08-31,Liverpool,Newcastle,2022-23,H,0.4870730507688437,0.45109462699110664,Direct Probability Ensemble,0.03597842377773708
2022-23,2022-08-31,Man City,Nott'm Forest,2022-23,H,0.29156885592591625,0.2165571619946704,Direct Probability Ensemble,0.07501169393124585
2022-23,2022-08-31,West Ham,Tottenham,2022-23,D,1.410763568126565,1.4692296935890332,Direct Probability Ensemble,-0.05846612546246832
2022-23,2022-09-01,Leicester,Man United,2022-23,A,0.8834571468605883,0.7942581757286068,Direct Probability Ensemble,0.0891989711319815
2022-23,2022-09-03,Aston Villa,Man City,2022-23,D,1.616007354083104,2.4849494661521634,Direct Probability Ensemble,-0.8689421120690595
2022-23,2022-09-03,Brentford,Leeds,2022-23,H,1.1381933840827805,1.0375753838752368,Direct Probability Ensemble,0.10061800020754363
2022-23,2022-09-03,Chelsea,West Ham,2022-23,H,0.6871646104421762,0.7546804045587943,Direct Probability Ensemble,-0.06751579411661801
2022-23,2022-09-03,Everton,Liverpool,2022-23,D,1.7363129962294248,2.1951960193158424,Direct Probability Ensemble,-0.4588830230864176
2022-23,2022-09-03,Newcastle,Crystal Palace,2022-23,D,1.324958501462625,1.3972145727825558,Direct Probability Ensemble,-0.07225607131993073
2022-23,2022-09-03,Nott'm Forest,Bournemouth,2022-23,A,1.6254179819233974,1.8351917293150468,Direct Probability Ensemble,-0.20977374739164945
2022-23,2022-09-03,Tottenham,Fulham,2022-23,H,0.3739884439593706,0.3238248228039428,Direct Probability Ensemble,0.05016362115542777
2022-23,2022-09-03,Wolves,Southampton,2022-23,H,0.7894728837630143,0.7723852324211246,Direct Probability Ensemble,0.01708765134188972
2022-23,2022-09-04,Brighton,Leicester,2022-23,H,0.6753155349184234,0.7578622475790407,Direct Probability Ensemble,-0.0825467126606173
2022-23,2022-09-04,Man United,Arsenal,2022-23,H,1.0999231873554967,1.0671164917736342,Direct Probability Ensemble,0.032806695581862444
2022-23,2022-09-16,Aston Villa,Southampton,2022-23,H,0.9505925031381101,0.9035561988744741,Direct Probability Ensemble,0.04703630426363592
2022-23,2022-09-16,Nott'm Forest,Fulham,2022-23,A,1.3309004327923213,1.2314116465778875,Direct Probability Ensemble,0.0994887862144338
2022-23,2022-09-17,Newcastle,Bournemouth,2022-23,D,1.5322162241484112,1.8705819478838872,Direct Probability Ensemble,-0.338365723735476
2022-23,2022-09-17,Tottenham,Leicester,2022-23,H,0.3745858683831632,0.3661564670186282,Direct Probability Ensemble,0.008429401364535016
2022-23,2022-09-17,Wolves,Man City,2022-23,A,0.349963203050165,0.17693006978167058,Direct Probability Ensemble,0.1730331332684944
2022-23,2022-09-18,Brentford,Arsenal,2022-23,A,0.7083521415210855,0.7427606132026972,Direct Probability Ensemble,-0.03440847168161165
2022-23,2022-09-18,Everton,West Ham,2022-23,H,0.90315248609954,0.8901016609766123,Direct Probability Ensemble,0.013050825122927767
2022-23,2022-10-01,Arsenal,Tottenham,2022-23,H,0.9690890353541355,0.9274149124643414,Direct Probability Ensemble,0.04167412288979411
2022-23,2022-10-01,Bournemouth,Brentford,2022-23,D,1.2875189407056797,1.3602413819262662,Direct Probability Ensemble,-0.07272244122058646
2022-23,2022-10-01,Crystal Palace,Chelsea,2022-23,A,0.7326461395582566,0.8189808654705986,Direct Probability Ensemble,-0.08633472591234193
2022-23,2022-10-01,Fulham,Newcastle,2022-23,A,0.7418672915942107,0.8199416716343424,Direct Probability Ensemble,-0.07807438004013167
2022-23,2022-10-01,Liverpool,Brighton,2022-23,D,1.4219836736961229,1.4677122340820001,Direct Probability Ensemble,-0.04572856038587725
2022-23,2022-10-01,Southampton,Everton,2022-23,A,0.9640449119451905,0.9606797282613145,Direct Probability Ensemble,0.0033651836838759497
2022-23,2022-10-01,West Ham,Wolves,2022-23,H,0.7682698517169632,0.7120850434036738,Direct Probability Ensemble,0.056184808313289314
2022-23,2022-10-02,Leeds,Aston Villa,2022-23,D,1.240290955650005,1.357367752729914,Direct Probability Ensemble,-0.11707679707990892
2022-23,2022-10-02,Man City,Man United,2022-23,H,0.33759213152351003,0.20601954929902874,Direct Probability Ensemble,0.1315725822244813
2022-23,2022-10-03,Leicester,Nott'm Forest,2022-23,H,0.5532494805468666,0.5907194884811505,Direct Probability Ensemble,-0.0374700079342839
2022-23,2022-10-08,Bournemouth,Leicester,2022-23,H,0.9599303224646466,1.0891227847278122,Direct Probability Ensemble,-0.1291924622631656
2022-23,2022-10-08,Brighton,Tottenham,2022-23,A,0.7431240283030917,0.7493335350188067,Direct Probability Ensemble,-0.006209506715715074
2022-23,2022-10-08,Chelsea,Wolves,2022-23,H,0.4537452479657905,0.36861196294445253,Direct Probability Ensemble,0.08513328502133799
2022-23,2022-10-08,Man City,Southampton,2022-23,H,0.2109082693450797,0.1375013324888252,Direct Probability Ensemble,0.07340693685625449
2022-23,2022-10-08,Newcastle,Brentford,2022-23,H,0.7495938369937468,0.7895781674490067,Direct Probability Ensemble,-0.03998433045525984
2022-23,2022-10-09,Arsenal,Liverpool,2022-23,H,1.2391252097263408,1.3582734439249775,Direct Probability Ensemble,-0.11914823419863674
2022-23,2022-10-09,Crystal Palace,Leeds,2022-23,H,0.8544752591399721,0.9113697967380294,Direct Probability Ensemble,-0.05689453759805729
2022-23,2022-10-09,Everton,Man United,2022-23,A,0.7656895476487391,0.8370154382498408,Direct Probability Ensemble,-0.07132589060110173
2022-23,2022-10-09,West Ham,Fulham,2022-23,H,0.5838981032119268,0.6490492731855708,Direct Probability Ensemble,-0.06515116997364401
2022-23,2022-10-10,Nott'm Forest,Aston Villa,2022-23,D,1.256145966642841,1.3485066303415725,Direct Probability Ensemble,-0.09236066369873153
2022-23,2022-10-14,Brentford,Brighton,2022-23,H,1.1315907792584028,1.168326325808435,Direct Probability Ensemble,-0.036735546550032305
2022-23,2022-10-15,Fulham,Bournemouth,2022-23,D,1.2069053527019618,1.3187662665907798,Direct Probability Ensemble,-0.11186091388881803
2022-23,2022-10-15,Leicester,Crystal Palace,2022-23,D,1.3719332655079979,1.3641620402210137,Direct Probability Ensemble,0.007771225286984151
2022-23,2022-10-15,Tottenham,Everton,2022-23,H,0.43553755435070796,0.39761631301015987,Direct Probability Ensemble,0.037921241340548084
2022-23,2022-10-15,Wolves,Nott'm Forest,2022-23,H,0.5999014830144921,0.637083862509496,Direct Probability Ensemble,-0.037182379495003914
2022-23,2022-10-16,Aston Villa,Chelsea,2022-23,A,0.5247112009648401,0.5024349934648916,Direct Probability Ensemble,0.02227620749994852
2022-23,2022-10-16,Leeds,Arsenal,2022-23,A,0.47257652386640925,0.5074825571641548,Direct Probability Ensemble,-0.03490603329774555
2022-23,2022-10-16,Liverpool,Man City,2022-23,H,1.4663012206267618,1.483919949424075,Direct Probability Ensemble,-0.017618728797313077
2022-23,2022-10-16,Man United,Newcastle,2022-23,D,1.16940055418548,1.3774283347180696,Direct Probability Ensemble,-0.20802778053258963
2022-23,2022-10-16,Southampton,West Ham,2022-23,D,1.4188949951331802,1.4507869074634887,Direct Probability Ensemble,-0.031891912330308525
2022-23,2022-10-18,Brighton,Nott'm Forest,2022-23,D,1.5269000486564641,1.3732750052191156,Direct Probability Ensemble,0.1536250434373485
2022-23,2022-10-18,Crystal Palace,Wolves,2022-23,H,0.6400176669188269,0.5289168246983683,Direct Probability Ensemble,0.11110084222045857
2022-23,2022-10-19,Bournemouth,Southampton,2022-23,A,1.1788711539898593,1.1823612837661972,Direct Probability Ensemble,-0.0034901297763378913
2022-23,2022-10-19,Brentford,Chelsea,2022-23,D,1.481963601374117,1.4919411063033312,Direct Probability Ensemble,-0.00997750492921412
2022-23,2022-10-19,Liverpool,West Ham,2022-23,H,0.3512633441551939,0.25863587259665655,Direct Probability Ensemble,0.09262747155853734
2022-23,2022-10-19,Man United,Tottenham,2022-23,H,0.9577694246586188,0.7850558438515983,Direct Probability Ensemble,0.17271358080702048
2022-23,2022-10-19,Newcastle,Everton,2022-23,H,0.4970817089496313,0.38066496371305714,Direct Probability Ensemble,0.11641674523657414
2022-23,2022-10-20,Fulham,Aston Villa,2022-23,H,1.0131913933902115,0.8466047756034287,Direct Probability Ensemble,0.16658661778678274
2022-23,2022-10-20,Leicester,Leeds,2022-23,H,0.7065602939045896,0.8335166251238482,Direct Probability Ensemble,-0.12695633121925853
2022-23,2022-10-22,Chelsea,Man United,2022-23,D,1.3696452070389433,1.4339061497643948,Direct Probability Ensemble,-0.06426094272545146
2022-23,2022-10-22,Everton,Crystal Palace,2022-23,H,1.0047560943308762,1.2339151769014662,Direct Probability Ensemble,-0.22915908257059003
2022-23,2022-10-22,Man City,Brighton,2022-23,H,0.19234588460501123,0.18738355051162386,Direct Probability Ensemble,0.004962334093387366
2022-23,2022-10-22,Nott'm Forest,Liverpool,2022-23,H,2.0565945126935623,1.8939373911371622,Direct Probability Ensemble,0.1626571215564001
2022-23,2022-10-23,Aston Villa,Brentford,2022-23,H,0.8913285217892408,0.9194557791505794,Direct Probability Ensemble,-0.028127257361338587
2022-23,2022-10-23,Leeds,Fulham,2022-23,A,1.4404436787459545,1.4080909532421055,Direct Probability Ensemble,0.032352725503848934
2022-23,2022-10-23,Southampton,Arsenal,2022-23,D,1.6814285274399778,1.6266333108370767,Direct Probability Ensemble,0.0547952166029011
2022-23,2022-10-23,Tottenham,Newcastle,2022-23,A,1.4238344351280534,1.3406525420582236,Direct Probability Ensemble,0.08318189306982982
2022-23,2022-10-23,Wolves,Leicester,2022-23,A,0.9479107840176353,1.0147634999696864,Direct Probability Ensemble,-0.06685271595205111
2022-23,2022-10-24,West Ham,Bournemouth,2022-23,H,0.6094173100852436,0.8097879505629357,Direct Probability Ensemble,-0.20037064047769215
2022-23,2022-10-29,Bournemouth,Tottenham,2022-23,A,0.5291537862159976,0.4370818439357102,Direct Probability Ensemble,0.09207194228028742
2022-23,2022-10-29,Brentford,Wolves,2022-23,D,1.4934561980702412,1.45480315383157,Direct Probability Ensemble,0.03865304423867122
2022-23,2022-10-29,Brighton,Chelsea,2022-23,H,1.3195970743325005,1.1486241335089526,Direct Probability Ensemble,0.17097294082354786
2022-23,2022-10-29,Crystal Palace,Southampton,2022-23,H,0.69824087286528,0.6554848686056781,Direct Probability Ensemble,0.04275600425960191
2022-23,2022-10-29,Fulham,Everton,2022-23,D,1.1683087433402553,1.366323596328548,Direct Probability Ensemble,-0.1980148529882928
2022-23,2022-10-29,Leicester,Man City,2022-23,A,0.3541096349580474,0.20327455709975562,Direct Probability Ensemble,0.1508350778582918
2022-23,2022-10-29,Liverpool,Leeds,2022-23,A,2.413723747278016,2.876390892066418,Direct Probability Ensemble,-0.4626671447884019
2022-23,2022-10-29,Newcastle,Aston Villa,2022-23,H,0.4963021582368718,0.46753896961417696,Direct Probability Ensemble,0.028763188622694835
2022-23,2022-10-30,Arsenal,Nott'm Forest,2022-23,H,0.25803420203592015,0.27812561183059553,Direct Probability Ensemble,-0.020091409794675386
2022-23,2022-10-30,Man United,West Ham,2022-23,H,0.6715323890712157,0.5853441604647472,Direct Probability Ensemble,0.08618822860646846
2022-23,2022-11-05,Everton,Leicester,2022-23,A,1.033971836503527,1.143248973680296,Direct Probability Ensemble,-0.1092771371767689
2022-23,2022-11-05,Leeds,Bournemouth,2022-23,H,0.5761092545935402,0.7702009244051768,Direct Probability Ensemble,-0.1940916698116366
2022-23,2022-11-05,Man City,Fulham,2022-23,H,0.16226428226152737,0.10078394592079727,Direct Probability Ensemble,0.06148033634073009
2022-23,2022-11-05,Nott'm Forest,Brentford,2022-23,D,1.4738435655199846,1.3383252173246505,Direct Probability Ensemble,0.13551834819533415
2022-23,2022-11-05,Wolves,Brighton,2022-23,A,0.7717180489278922,0.7187942397213226,Direct Probability Ensemble,0.05292380920656958
2022-23,2022-11-06,Aston Villa,Man United,2022-23,H,1.4476416576223583,1.4077373037192225,Direct Probability Ensemble,0.03990435390313585
2022-23,2022-11-06,Chelsea,Arsenal,2022-23,A,0.971719039187904,0.884944388353782,Direct Probability Ensemble,0.08677465083412206
2022-23,2022-11-06,Southampton,Newcastle,2022-23,A,0.7061485392933631,0.5837676301679959,Direct Probability Ensemble,0.12238090912536714
2022-23,2022-11-06,Tottenham,Liverpool,2022-23,A,0.9424977604557082,1.0762421197388723,Direct Probability Ensemble,-0.13374435928316408
2022-23,2022-11-06,West Ham,Crystal Palace,2022-23,A,1.1430560437841477,1.1796919024419483,Direct Probability Ensemble,-0.03663585865780061
2022-23,2022-11-12,Bournemouth,Everton,2022-23,H,0.9971105989133761,1.2107057537283858,Direct Probability Ensemble,-0.2135951548150098
2022-23,2022-11-12,Liverpool,Southampton,2022-23,H,0.3239347655400388,0.24801204510947925,Direct Probability Ensemble,0.07592272043055956
2022-23,2022-11-12,Man City,Brentford,2022-23,A,2.79384721613051,3.0745351074213167,Direct Probability Ensemble,-0.28068789129080685
2022-23,2022-11-12,Newcastle,Chelsea,2022-23,H,0.7566313405218461,0.7693978968718671,Direct Probability Ensemble,-0.012766556350020997
2022-23,2022-11-12,Nott'm Forest,Crystal Palace,2022-23,H,0.9912707086621414,1.1009824920668076,Direct Probability Ensemble,-0.10971178340466625
2022-23,2022-11-12,Tottenham,Leeds,2022-23,H,0.3489184053652108,0.3963934522925595,Direct Probability Ensemble,-0.04747504692734872
2022-23,2022-11-12,West Ham,Leicester,2022-23,A,1.0011630830729514,0.9282587411468515,Direct Probability Ensemble,0.07290434192609996
2022-23,2022-11-12,Wolves,Arsenal,2022-23,A,0.41169174304909306,0.34640904727577787,Direct Probability Ensemble,0.06528269577331519
2022-23,2022-11-13,Brighton,Aston Villa,2022-23,A,1.5362731129291094,1.5859893825601483,Direct Probability Ensemble,-0.04971626963103892
2022-23,2022-11-13,Fulham,Man United,2022-23,A,0.5651799563559446,0.7087439966137871,Direct Probability Ensemble,-0.14356404025784242
2022-23,2022-12-26,Arsenal,West Ham,2022-23,H,0.35968737545510054,0.3597692937464147,Direct Probability Ensemble,-8.191829131415362e-05
2022-23,2022-12-26,Aston Villa,Liverpool,2022-23,A,0.4683806316773631,0.5314267023911784,Direct Probability Ensemble,-0.0630460707138153
2022-23,2022-12-26,Brentford,Tottenham,2022-23,D,1.453596832367881,1.2939909588689318,Direct Probability Ensemble,0.15960587349894917
2022-23,2022-12-26,Crystal Palace,Fulham,2022-23,A,1.4826554246041885,1.33429216989248,Direct Probability Ensemble,0.14836325471170864
2022-23,2022-12-26,Everton,Wolves,2022-23,A,1.330869281119343,1.3565768995980862,Direct Probability Ensemble,-0.025707618478743255
2022-23,2022-12-26,Leicester,Newcastle,2022-23,A,0.935614135315717,0.7701806356148748,Direct Probability Ensemble,0.1654334997008422
2022-23,2022-12-26,Southampton,Brighton,2022-23,A,0.8324171654195678,0.7458872150800454,Direct Probability Ensemble,0.08652995033952238
2022-23,2022-12-27,Chelsea,Bournemouth,2022-23,H,0.4849712295404244,0.4836990612379169,Direct Probability Ensemble,0.0012721683025074815
2022-23,2022-12-27,Man United,Nott'm Forest,2022-23,H,0.40779382816076953,0.4583434874041862,Direct Probability Ensemble,-0.050549659243416645
2022-23,2022-12-28,Leeds,Man City,2022-23,A,0.4155639537542297,0.3773120770052966,Direct Probability Ensemble,0.0382518767489331
2022-23,2022-12-30,Liverpool,Leicester,2022-23,H,0.37043586579444576,0.3443663388992474,Direct Probability Ensemble,0.02606952689519837
2022-23,2022-12-30,West Ham,Brentford,2022-23,A,1.1374024641096963,0.966840924883909,Direct Probability Ensemble,0.1705615392257872
2022-23,2022-12-31,Bournemouth,Crystal Palace,2022-23,A,0.8578102851149546,0.8197502361751646,Direct Probability Ensemble,0.03806004893978998
2022-23,2022-12-31,Brighton,Arsenal,2022-23,A,0.6211189518611638,0.6066985969157651,Direct Probability Ensemble,0.014420354945398728
2022-23,2022-12-31,Fulham,Southampton,2022-23,H,0.578584384992476,0.7013782884899371,Direct Probability Ensemble,-0.12279390349746111
2022-23,2022-12-31,Man City,Everton,2022-23,D,2.2375695986052335,2.6186736373591186,Direct Probability Ensemble,-0.3811040387538851
2022-23,2022-12-31,Newcastle,Leeds,2022-23,D,1.6179066205378476,1.5124886147964633,Direct Probability Ensemble,0.10541800574138427
2022-23,2022-12-31,Wolves,Man United,2022-23,A,0.5600758890342195,0.6314715679458374,Direct Probability Ensemble,-0.07139567891161791
2022-23,2023-01-01,Nott'm Forest,Chelsea,2022-23,D,1.6947395010069521,1.519322259766441,Direct Probability Ensemble,0.17541724124051106
2022-23,2023-01-01,Tottenham,Aston Villa,2022-23,A,2.1100957739231845,1.8128056355898634,Direct Probability Ensemble,0.2972901383333211
2022-23,2023-01-02,Brentford,Liverpool,2022-23,H,1.57217229000094,1.4921459201526655,Direct Probability Ensemble,0.0800263698482746
2022-23,2023-01-03,Arsenal,Newcastle,2022-23,D,1.1971579307444329,1.442603350703973,Direct Probability Ensemble,-0.24544541995954017
2022-23,2023-01-03,Everton,Brighton,2022-23,A,0.8933511801949728,0.8779123746378719,Direct Probability Ensemble,0.015438805557100976
2022-23,2023-01-03,Leicester,Fulham,2022-23,A,1.281214569155926,1.1534951887450178,Direct Probability Ensemble,0.12771938041090825
2022-23,2023-01-03,Man United,Bournemouth,2022-23,H,0.4038472310836483,0.4302304979494608,Direct Probability Ensemble,-0.026383266865812494
2022-23,2023-01-04,Aston Villa,Wolves,2022-23,D,1.353164276403797,1.4124127237602622,Direct Probability Ensemble,-0.05924844735646517
2022-23,2023-01-04,Crystal Palace,Tottenham,2022-23,A,0.7484211822024761,0.7038139941893007,Direct Probability Ensemble,0.044607188013175425
2022-23,2023-01-04,Leeds,West Ham,2022-23,D,1.3674450742802018,1.3263216207010222,Direct Probability Ensemble,0.04112345357917957
2022-23,2023-01-04,Southampton,Nott'm Forest,2022-23,A,1.3334867746004606,1.2220342499160415,Direct Probability Ensemble,0.11145252468441913
2022-23,2023-01-05,Chelsea,Man City,2022-23,A,0.6159963077228545,0.5543970314894985,Direct Probability Ensemble,0.06159927623335604
2022-23,2023-01-12,Fulham,Chelsea,2022-23,H,1.3067272331369957,1.3411999616844281,Direct Probability Ensemble,-0.03447272854743244
2022-23,2023-01-13,Aston Villa,Leeds,2022-23,H,0.7501530333609762,0.7464284908757086,Direct Probability Ensemble,0.0037245424852675457
2022-23,2023-01-14,Brentford,Bournemouth,2022-23,H,0.4891762961950952,0.44561307272766637,Direct Probability Ensemble,0.0435632234674288
2022-23,2023-01-14,Brighton,Liverpool,2022-23,H,1.267306605749373,1.143301736332498,Direct Probability Ensemble,0.12400486941687494
2022-23,2023-01-14,Everton,Southampton,2022-23,A,1.833704487228704,1.689254826970674,Direct Probability Ensemble,0.14444966025803008
2022-23,2023-01-14,Man United,Man City,2022-23,H,1.1399888483610985,1.3652507039775295,Direct Probability Ensemble,-0.22526185561643097
2022-23,2023-01-14,Nott'm Forest,Leicester,2022-23,H,0.9736373646449278,0.985819557240893,Direct Probability Ensemble,-0.012182192595965202
2022-23,2023-01-14,Wolves,West Ham,2022-23,H,0.8080545263521982,0.9197407166212814,Direct Probability Ensemble,-0.11168619026908322
2022-23,2023-01-15,Chelsea,Crystal Palace,2022-23,H,0.4267331187901739,0.42393317917063356,Direct Probability Ensemble,0.002799939619540337
2022-23,2023-01-15,Newcastle,Fulham,2022-23,H,0.5126619014200055,0.4427493317550326,Direct Probability Ensemble,0.06991256966497283
2022-23,2023-01-15,Tottenham,Arsenal,2022-23,A,0.9669520952947592,0.996054551903579,Direct Probability Ensemble,-0.029102456608819827
2022-23,2023-01-18,Crystal Palace,Man United,2022-23,D,1.3522316538884407,1.4680615531215448,Direct Probability Ensemble,-0.11582989923310416
2022-23,2023-01-19,Man City,Tottenham,2022-23,H,0.35037088443220465,0.2791492834172684,Direct Probability Ensemble,0.07122160101493624
2022-23,2023-01-21,Bournemouth,Nott'm Forest,2022-23,D,1.4819045318325326,1.3239698222109983,Direct Probability Ensemble,0.15793470962153422
2022-23,2023-01-21,Crystal Palace,Newcastle,2022-23,D,1.5056229807237498,1.358340613673704,Direct Probability Ensemble,0.14728236705004583
2022-23,2023-01-21,Leicester,Brighton,2022-23,D,1.500066381884469,1.356066488649644,Direct Probability Ensemble,0.14399989323482498
2022-23,2023-01-21,Liverpool,Chelsea,2022-23,D,1.4324993395291854,1.3655066680456351,Direct Probability Ensemble,0.06699267148355026
2022-23,2023-01-21,Southampton,Aston Villa,2022-23,A,1.0027186565664499,0.9098064720146802,Direct Probability Ensemble,0.09291218455176964
2022-23,2023-01-21,West Ham,Everton,2022-23,H,0.5797440858448638,0.724584960984746,Direct Probability Ensemble,-0.1448408751398822
2022-23,2023-01-22,Arsenal,Man United,2022-23,H,0.6183352178427749,0.6550155028204404,Direct Probability Ensemble,-0.03668028497766551
2022-23,2023-01-22,Leeds,Brentford,2022-23,D,1.2816220969216716,1.2822344660372118,Direct Probability Ensemble,-0.00061236911554019
2022-23,2023-01-22,Man City,Wolves,2022-23,H,0.19692054108687887,0.08504289365839096,Direct Probability Ensemble,0.11187764742848791
2022-23,2023-01-23,Fulham,Tottenham,2022-23,A,0.745669276407983,0.7698705361015634,Direct Probability Ensemble,-0.024201259693580446
2022-23,2023-02-03,Chelsea,Fulham,2022-23,D,1.485729075325963,1.4244324638829353,Direct Probability Ensemble,0.06129661144302778
2022-23,2023-02-04,Aston Villa,Leicester,2022-23,A,1.4966287837392116,1.3503330002798672,Direct Probability Ensemble,0.14629578345934435
2022-23,2023-02-04,Brentford,Southampton,2022-23,H,0.509576571252299,0.4535492235218607,Direct Probability Ensemble,0.056027347730438326
2022-23,2023-02-04,Brighton,Bournemouth,2022-23,H,0.33940419581925113,0.26248334100813786,Direct Probability Ensemble,0.07692085481111327
2022-23,2023-02-04,Everton,Arsenal,2022-23,H,1.9253210342477798,1.8354891162030647,Direct Probability Ensemble,0.08983191804471513
2022-23,2023-02-04,Man United,Crystal Palace,2022-23,H,0.4178702603331533,0.44805684131704093,Direct Probability Ensemble,-0.030186580983887656
2022-23,2023-02-04,Newcastle,West Ham,2022-23,D,1.6484370354869626,1.5248225024414097,Direct Probability Ensemble,0.12361453304555292
2022-23,2023-02-04,Wolves,Liverpool,2022-23,H,1.5585989121502613,1.646950420578327,Direct Probability Ensemble,-0.08835150842806572
2022-23,2023-02-05,Nott'm Forest,Leeds,2022-23,H,0.9085852950785526,0.9273172487913806,Direct Probability Ensemble,-0.018731953712827987
2022-23,2023-02-05,Tottenham,Man City,2022-23,H,1.2331520120560384,1.3258633810109914,Direct Probability Ensemble,-0.09271136895495302
2022-23,2023-02-08,Man United,Leeds,2022-23,D,1.6894215431107804,1.5048397293456657,Direct Probability Ensemble,0.18458181376511473
2022-23,2023-02-11,Arsenal,Brentford,2022-23,D,1.556145400359744,1.528537056775509,Direct Probability Ensemble,0.027608343584234918
2022-23,2023-02-11,Bournemouth,Newcastle,2022-23,D,1.6440676242302212,1.533847230292116,Direct Probability Ensemble,0.11022039393810523
2022-23,2023-02-11,Crystal Palace,Brighton,2022-23,D,1.4908079876656268,1.4099513923305378,Direct Probability Ensemble,0.08085659533508904
2022-23,2023-02-11,Fulham,Nott'm Forest,2022-23,H,0.9144085448392417,0.9887204271147622,Direct Probability Ensemble,-0.07431188227552044
2022-23,2023-02-11,Leicester,Tottenham,2022-23,H,1.1925376643901304,1.0276440620581193,Direct Probability Ensemble,0.1648936023320111
2022-23,2023-02-11,Southampton,Wolves,2022-23,A,0.9569959271829185,0.8546972825355149,Direct Probability Ensemble,0.10229864464740357
2022-23,2023-02-11,West Ham,Chelsea,2022-23,D,1.4272263565409193,1.2789118445308127,Direct Probability Ensemble,0.1483145120101066
2022-23,2023-02-12,Leeds,Man United,2022-23,A,0.6694491626150272,0.7243702293122708,Direct Probability Ensemble,-0.054921066697243615
2022-23,2023-02-12,Man City,Aston Villa,2022-23,H,0.20518393838181212,0.18949838935482957,Direct Probability Ensemble,0.015685549026982548
2022-23,2023-02-13,Liverpool,Everton,2022-23,H,0.3322236101351655,0.29757820557316866,Direct Probability Ensemble,0.03464540456199683
2022-23,2023-02-15,Arsenal,Man City,2022-23,A,0.9131669832993522,0.8615149614563336,Direct Probability Ensemble,0.05165202184301865
2022-23,2023-02-18,Aston Villa,Arsenal,2022-23,A,0.48853688082478897,0.5415721142087706,Direct Probability Ensemble,-0.05303523338398164
2022-23,2023-02-18,Brentford,Crystal Palace,2022-23,D,1.3019359480424035,1.4025244600348217,Direct Probability Ensemble,-0.10058851199241814
2022-23,2023-02-18,Brighton,Fulham,2022-23,A,1.529374322667266,1.678992215182559,Direct Probability Ensemble,-0.1496178925152929
2022-23,2023-02-18,Chelsea,Southampton,2022-23,A,2.028446215724888,2.06691244937707,Direct Probability Ensemble,-0.03846623365218216
2022-23,2023-02-18,Everton,Leeds,2022-23,H,0.9354751511779454,0.9287286680719481,Direct Probability Ensemble,0.006746483105997347
