Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,ActualHomeGoals,ActualAwayGoals,ExpectedHomeGoals,ExpectedAwayGoals
2023-24,2024-01-21,Bournemouth,Liverpool,4,2023-24,0,4,0.8263640586205122,2.0040001979968425
2023-24,2024-01-21,Sheffield United,West Ham,4,2023-24,2,2,0.9290655046577238,1.4426985838976887
2023-24,2024-01-22,Brighton,Wolves,4,2023-24,0,0,1.864668793047508,0.9943450775010634
2023-24,2024-01-30,Aston Villa,Newcastle,4,2023-24,1,3,1.6199484857264401,1.097491527758274
2023-24,2024-01-30,Crystal Palace,Sheffield United,4,2023-24,3,2,1.6686666372548329,0.747086814956027
2023-24,2024-01-30,Fulham,Everton,4,2023-24,0,0,1.3950876228035407,1.291368005850785
2023-24,2024-01-30,Luton,Brighton,4,2023-24,4,0,1.026315142925525,1.3617567644322093
2023-24,2024-01-30,Nott'm Forest,Arsenal,4,2023-24,1,2,0.8817592640572948,1.9262836307756808
2023-24,2024-01-31,Liverpool,Chelsea,4,2023-24,4,1,2.7176260252713083,0.7135595534692649
2023-24,2024-01-31,Man City,Burnley,4,2023-24,3,1,3.5929182949556764,0.4593292587292111
2023-24,2024-01-31,Tottenham,Brentford,4,2023-24,3,2,1.8999801943986439,0.8314304500077982
2023-24,2024-02-01,West Ham,Bournemouth,4,2023-24,1,1,1.7928091414988592,0.8938163672848798
2023-24,2024-02-01,Wolves,Man United,4,2023-24,3,4,1.3772526623645065,1.4175460575333414
2023-24,2024-02-03,Brighton,Crystal Palace,4,2023-24,4,1,1.8287485541716486,0.9272703122981175
2023-24,2024-02-03,Burnley,Fulham,4,2023-24,2,2,1.3612367168296584,0.994161192124875
2023-24,2024-02-03,Everton,Tottenham,4,2023-24,2,2,1.0547675805685233,1.8441470482631017
2023-24,2024-02-03,Newcastle,Luton,4,2023-24,4,4,1.731861951453073,0.8551857208252365
2023-24,2024-02-03,Sheffield United,Aston Villa,4,2023-24,0,5,0.9775729903157422,1.763274779868192
2023-24,2024-02-04,Arsenal,Liverpool,4,2023-24,3,1,1.3142630561638147,1.4403446228843364
2023-24,2024-02-04,Bournemouth,Nott'm Forest,4,2023-24,1,1,1.4929977128967133,0.91213109213487
2023-24,2024-02-04,Chelsea,Wolves,4,2023-24,2,4,1.313815007615417,1.4180696648519828
2023-24,2024-02-04,Man United,West Ham,4,2023-24,3,0,1.694297016384016,0.9075982468747382
2023-24,2024-02-05,Brentford,Man City,4,2023-24,1,3,0.9059240735798696,2.2258825116757683
2023-24,2024-02-10,Fulham,Bournemouth,4,2023-24,3,1,1.4733666685264304,1.2090022118530666
2023-24,2024-02-10,Liverpool,Burnley,4,2023-24,3,1,3.3083996074774444,0.5608733057300006
2023-24,2024-02-10,Luton,Sheffield United,4,2023-24,1,3,1.5968114962999296,0.693713135075422
2023-24,2024-02-10,Man City,Everton,4,2023-24,2,0,3.3216002882272337,0.6204779161276301
2023-24,2024-02-10,Nott'm Forest,Newcastle,4,2023-24,2,3,0.9611704925145932,1.552484359570504
2023-24,2024-02-10,Tottenham,Brighton,4,2023-24,2,1,1.6231327404586096,1.0251575789337128
2023-24,2024-02-10,Wolves,Brentford,4,2023-24,0,2,1.539854259748549,1.0888560091037733
2023-24,2024-02-11,Aston Villa,Man United,4,2023-24,1,2,1.9359425675844946,1.051818349572394
2023-24,2024-02-11,West Ham,Arsenal,4,2023-24,0,6,1.0254378528759198,1.6537522459507188
2023-24,2024-02-12,Crystal Palace,Chelsea,4,2023-24,1,3,1.508817645757695,1.3125772643450795
2023-24,2024-02-17,Brentford,Liverpool,4,2023-24,1,4,0.9030558517418031,2.061217293999958
2023-24,2024-02-17,Burnley,Arsenal,4,2023-24,0,5,0.7118451242357104,2.3696477989091536
2023-24,2024-02-17,Fulham,Aston Villa,4,2023-24,1,2,1.2421538892509618,1.6131773826879412
2023-24,2024-02-17,Man City,Chelsea,4,2023-24,1,1,2.8233519199303103,0.6703582993211813
2023-24,2024-02-17,Newcastle,Bournemouth,4,2023-24,2,2,2.415390269802606,0.872437372987778
2023-24,2024-02-17,Nott'm Forest,West Ham,4,2023-24,2,0,1.29583969301268,1.186566114120762
2023-24,2024-02-17,Tottenham,Wolves,4,2023-24,1,2,1.9469917375873642,1.0532609957338692
2023-24,2024-02-18,Luton,Man United,4,2023-24,1,2,1.1588570722452074,1.3418027672567954
2023-24,2024-02-18,Sheffield United,Brighton,4,2023-24,0,5,0.9443243353691892,1.661976585960693
2023-24,2024-02-19,Everton,Crystal Palace,4,2023-24,1,1,1.7455880149757335,1.04364929825241
2023-24,2024-02-20,Man City,Brentford,4,2023-24,1,0,3.0839324280089304,0.6146751933541251
2023-24,2024-02-21,Liverpool,Luton,4,2023-24,4,1,2.7064694063629715,0.7499697835130223
2023-24,2024-02-24,Arsenal,Newcastle,4,2023-24,4,1,1.8962306522946593,0.9414918701928396
2023-24,2024-02-24,Aston Villa,Nott'm Forest,4,2023-24,4,2,2.1386631284941813,0.844753374127237
2023-24,2024-02-24,Bournemouth,Man City,4,2023-24,0,1,0.8319897266683408,2.095505550773628
2023-24,2024-02-24,Brighton,Everton,4,2023-24,1,1,1.8329379038495583,0.9855144937330236
2023-24,2024-02-24,Crystal Palace,Burnley,4,2023-24,3,0,1.7014562981623578,0.9631678108258219
2023-24,2024-02-24,Man United,Fulham,4,2023-24,1,2,2.0393505719718514,0.9127519485395855
2023-24,2024-02-25,Wolves,Sheffield United,4,2023-24,1,0,2.316333659330014,0.7282693343997638
2023-24,2024-02-26,West Ham,Brentford,4,2023-24,4,2,1.6269766846820135,1.135892359532688
2023-24,2024-03-02,Brentford,Chelsea,4,2023-24,2,2,1.6155268270011445,1.4847401481406772
2023-24,2024-03-02,Everton,West Ham,4,2023-24,1,3,1.5321751414005722,1.1042294263291403
2023-24,2024-03-02,Fulham,Brighton,4,2023-24,3,0,1.126345986339669,1.600159181650824
2023-24,2024-03-02,Luton,Aston Villa,4,2023-24,2,3,0.9843482595646952,1.624206692656328
2023-24,2024-03-02,Newcastle,Wolves,4,2023-24,3,0,1.7979588609088228,0.9681657327085463
2023-24,2024-03-02,Nott'm Forest,Liverpool,4,2023-24,0,1,0.7650458302625714,2.308704225316442
2023-24,2024-03-02,Tottenham,Crystal Palace,4,2023-24,3,1,1.9368509299384544,0.8655298102224166
2023-24,2024-03-03,Burnley,Bournemouth,4,2023-24,0,2,1.418836843133574,1.4650051098883676
2023-24,2024-03-03,Man City,Man United,4,2023-24,3,1,2.7666590898769745,0.7830057212749578
2023-24,2024-03-04,Sheffield United,Arsenal,4,2023-24,0,6,0.6693984377685264,3.120587041182262
2023-24,2024-03-09,Arsenal,Brentford,4,2023-24,2,1,2.7496288405640232,0.6970731871538761
2023-24,2024-03-09,Bournemouth,Sheffield United,4,2023-24,2,2,2.1628720723018984,0.6796021720006509
2023-24,2024-03-09,Crystal Palace,Luton,4,2023-24,1,1,1.500933847510613,1.3151902945430747
2023-24,2024-03-09,Man United,Everton,4,2023-24,2,0,2.0186436999822406,0.9296730338323763
2023-24,2024-03-09,Wolves,Fulham,4,2023-24,2,1,1.2907584345256482,1.2243503458080527
2023-24,2024-03-10,Aston Villa,Tottenham,4,2023-24,0,4,2.2920986719045473,1.159278477601353
2023-24,2024-03-10,Brighton,Nott'm Forest,4,2023-24,1,0,2.0067689249689606,0.9680313689339243
2023-24,2024-03-10,Liverpool,Man City,4,2023-24,1,1,1.9294837758394439,1.2105131870175765
2023-24,2024-03-10,West Ham,Burnley,4,2023-24,2,2,2.4297917919843273,0.7964175264364278
2023-24,2024-03-11,Chelsea,Newcastle,4,2023-24,3,2,1.3359450960749566,1.3511217238256228
2023-24,2024-03-13,Bournemouth,Luton,4,2023-24,4,3,1.5206563730177824,1.1575459682045184
2023-24,2024-03-16,Burnley,Brentford,4,2023-24,2,1,1.2671257837473169,1.5416587427873274
2023-24,2024-03-16,Fulham,Tottenham,4,2023-24,3,0,1.299571675309206,1.786977977987395
2023-24,2024-03-16,Luton,Nott'm Forest,4,2023-24,1,1,1.5159605866706038,1.0128326166975723
2023-24,2024-03-17,West Ham,Aston Villa,4,2023-24,1,1,1.5015376430114096,1.495024547169297
2023-24,2024-03-30,Aston Villa,Wolves,4,2023-24,2,0,2.3130537279421857,0.9578527923305697
2023-24,2024-03-30,Bournemouth,Everton,4,2023-24,2,1,1.5665705355408837,1.2082809119708486
2023-24,2024-03-30,Brentford,Man United,4,2023-24,1,1,1.662021571575202,1.545990407618903
2023-24,2024-03-30,Chelsea,Burnley,4,2023-24,2,2,1.9869297717063885,0.7404945705212365
2023-24,2024-03-30,Newcastle,West Ham,4,2023-24,4,3,1.791189651641298,0.9569110492254708
2023-24,2024-03-30,Nott'm Forest,Crystal Palace,4,2023-24,1,1,1.3445857939535646,1.3346389216393468
2023-24,2024-03-30,Sheffield United,Fulham,4,2023-24,3,3,0.980843126963007,1.716023788745406
2023-24,2024-03-30,Tottenham,Luton,4,2023-24,2,1,2.1282139182431945,0.8496906038701573
2023-24,2024-03-31,Liverpool,Brighton,4,2023-24,2,1,2.472601934792919,0.845231425809723
2023-24,2024-03-31,Man City,Arsenal,4,2023-24,0,0,1.683950889276832,1.5017473322721766
2023-24,2024-04-02,Bournemouth,Crystal Palace,4,2023-24,1,0,1.4556141399195348,1.1833497007383884
2023-24,2024-04-02,Burnley,Wolves,4,2023-24,1,1,1.1446130614443875,1.3017188941247149
2023-24,2024-04-02,Newcastle,Everton,4,2023-24,1,1,2.2004302303881413,0.8933585768096092
2023-24,2024-04-02,Nott'm Forest,Fulham,4,2023-24,3,1,1.1897245985081355,1.3432374956900803
2023-24,2024-04-02,West Ham,Tottenham,4,2023-24,1,1,1.7012988050699043,1.3803476663254248
2023-24,2024-04-03,Arsenal,Luton,4,2023-24,2,0,3.0463904661045342,0.5530137240919919
2023-24,2024-04-03,Brentford,Brighton,4,2023-24,0,0,1.260173546169348,1.6657289233213568
2023-24,2024-04-03,Man City,Aston Villa,4,2023-24,4,1,2.5341478224087237,0.7083603397817803
2023-24,2024-04-04,Chelsea,Man United,4,2023-24,4,3,1.569819885089127,1.335398033679698
2023-24,2024-04-04,Liverpool,Sheffield United,4,2023-24,3,1,4.110545411201104,0.4767635715840719
2023-24,2024-04-06,Aston Villa,Brentford,4,2023-24,3,3,2.0666247351941016,0.8698627471113389
2023-24,2024-04-06,Brighton,Arsenal,4,2023-24,0,3,1.0424241716398406,1.8689005942272936
2023-24,2024-04-06,Crystal Palace,Man City,4,2023-24,2,4,0.685207802965548,2.6061393825854364
2023-24,2024-04-06,Everton,Burnley,4,2023-24,1,0,1.611939163277586,0.9717797456337873
2023-24,2024-04-06,Fulham,Newcastle,4,2023-24,0,1,1.1203712563450334,1.7936162853918658
2023-24,2024-04-06,Luton,Bournemouth,4,2023-24,2,1,1.3911523867085684,1.132887994300948
2023-24,2024-04-06,Wolves,West Ham,4,2023-24,1,2,1.3132893996824702,1.4701456716956811
2023-24,2024-04-07,Man United,Liverpool,4,2023-24,2,2,1.3034477229087462,1.4030715997219754
2023-24,2024-04-07,Sheffield United,Chelsea,4,2023-24,2,2,1.0222532388233305,1.8195522834608604
2023-24,2024-04-07,Tottenham,Nott'm Forest,4,2023-24,3,1,2.0187038024583375,0.8768313024663793
2023-24,2024-04-13,Bournemouth,Man United,4,2023-24,2,2,1.3894711241842639,1.656748863387798
2023-24,2024-04-13,Brentford,Sheffield United,4,2023-24,2,0,2.2467755262236464,0.7902424830147783
2023-24,2024-04-13,Burnley,Brighton,4,2023-24,1,1,1.1723177784244723,1.5288649392673979
2023-24,2024-04-13,Man City,Luton,4,2023-24,5,1,3.2654135386857126,0.5463561163941547
2023-24,2024-04-13,Newcastle,Tottenham,4,2023-24,4,0,1.6730271555450624,1.3349082864563295
2023-24,2024-04-13,Nott'm Forest,Wolves,4,2023-24,2,2,1.3670768212419513,1.399546956540974
2023-24,2024-04-14,Arsenal,Aston Villa,4,2023-24,0,2,2.590277389274696,0.8426513204118835
2023-24,2024-04-14,Liverpool,Crystal Palace,4,2023-24,0,1,3.1285160785189348,0.6756180894477892
2023-24,2024-04-14,West Ham,Fulham,4,2023-24,0,2,1.9392117659700547,1.187840156007245
2023-24,2024-04-15,Chelsea,Everton,4,2023-24,6,0,1.9192216482182358,0.9577950397695832
2023-24,2024-04-20,Luton,Brentford,4,2023-24,1,5,1.3182854731192315,1.4356248288295677
2023-24,2024-04-20,Sheffield United,Burnley,4,2023-24,1,4,1.2397555843708088,1.2243619435656246
2023-24,2024-04-20,Wolves,Arsenal,4,2023-24,0,2,1.1722512061818735,2.08886392891767
2023-24,2024-04-21,Aston Villa,Bournemouth,4,2023-24,3,1,2.4048848886980294,0.9299478633950868
2023-24,2024-04-21,Crystal Palace,West Ham,4,2023-24,5,2,1.3435985267492527,1.3458480408809945
2023-24,2024-04-21,Everton,Nott'm Forest,4,2023-24,2,0,1.4430050850694167,1.2191847317853317
2023-24,2024-04-21,Fulham,Liverpool,4,2023-24,1,3,0.9658950792718708,2.0747946383746645
2023-24,2024-04-23,Arsenal,Chelsea,4,2023-24,5,0,2.3731377147904325,0.9067067088813301
2023-24,2024-04-24,Crystal Palace,Newcastle,4,2023-24,2,0,1.3931005863459118,1.4287847641986773
2023-24,2024-04-24,Everton,Liverpool,4,2023-24,2,0,0.9490817787290431,2.0194104020480297
2023-24,2024-04-24,Man United,Sheffield United,4,2023-24,4,2,2.6564804627569245,0.589602370874105
2023-24,2024-04-24,Wolves,Bournemouth,4,2023-24,0,1,1.5199441593813505,1.323015061511226
2023-24,2024-04-25,Brighton,Man City,4,2023-24,0,4,0.9871479003783599,2.1120562859959966
2023-24,2024-04-27,Aston Villa,Chelsea,4,2023-24,2,2,1.9104393399560904,1.294468547048201
2023-24,2024-04-27,Everton,Brentford,4,2023-24,1,0,1.4037759589717533,1.30695915354583
2023-24,2024-04-27,Fulham,Crystal Palace,4,2023-24,1,1,1.2417212972859075,1.3959003014410485
2023-24,2024-04-27,Man United,Burnley,4,2023-24,1,1,2.261739413259461,0.6109764422357006
2023-24,2024-04-27,Newcastle,Sheffield United,4,2023-24,5,1,2.6646779668290264,0.6002973562775668
2023-24,2024-04-27,West Ham,Liverpool,4,2023-24,2,2,1.0519663157578585,2.0266208209419267
2023-24,2024-04-27,Wolves,Luton,4,2023-24,2,1,1.7466862025692258,0.869263433749218
2023-24,2024-04-28,Bournemouth,Brighton,4,2023-24,3,0,1.4973821665679627,1.864770611336631
2023-24,2024-04-28,Nott'm Forest,Man City,4,2023-24,0,2,0.6296338418738583,3.181766687464654
2023-24,2024-04-28,Tottenham,Arsenal,4,2023-24,2,3,1.1331074023870111,1.6257739988488675
2023-24,2024-05-02,Chelsea,Tottenham,4,2023-24,2,0,1.8607770184646826,1.2657117663194657
2023-24,2024-05-03,Luton,Everton,4,2023-24,1,1,1.3569105457804964,1.3778132312977807
2023-24,2024-05-04,Arsenal,Bournemouth,4,2023-24,3,0,2.795434452330993,0.7279151340499703
2023-24,2024-05-04,Brentford,Fulham,4,2023-24,0,0,1.6117803507394133,1.2448104006888763
2023-24,2024-05-04,Burnley,Newcastle,4,2023-24,1,4,0.8563147595604275,1.920272695897559
2023-24,2024-05-04,Man City,Wolves,4,2023-24,5,1,3.209726708335837,0.6945478318959332
2023-24,2024-05-04,Sheffield United,Nott'm Forest,4,2023-24,1,3,1.2899230480228279,1.6758844539927638
2023-24,2024-05-05,Brighton,Aston Villa,4,2023-24,1,0,1.1992590339302198,1.5121340099078358
2023-24,2024-05-05,Chelsea,West Ham,4,2023-24,5,0,2.1257209843456604,0.8391061156184588
2023-24,2024-05-05,Liverpool,Tottenham,4,2023-24,4,2,2.893457192805808,0.9939959462458079
2023-24,2024-05-06,Crystal Palace,Man United,4,2023-24,4,0,1.3710804986169511,1.7060005082239957
2023-24,2024-05-11,Bournemouth,Brentford,4,2023-24,1,2,1.383290946613455,1.4987492005823089
2023-24,2024-05-11,Everton,Sheffield United,4,2023-24,1,0,2.098195591937274,0.9260300656243114
2023-24,2024-05-11,Fulham,Man City,4,2023-24,0,4,0.7201938829302206,2.6532857330222983
2023-24,2024-05-11,Newcastle,Brighton,4,2023-24,1,1,2.116538107748727,1.0174272347587534
2023-24,2024-05-11,Nott'm Forest,Chelsea,4,2023-24,2,3,0.9852296931703739,2.0652465976948595
2023-24,2024-05-11,Tottenham,Burnley,4,2023-24,2,1,2.2591788591593147,0.859265343423661
2023-24,2024-05-11,West Ham,Luton,4,2023-24,3,1,2.0475093153795307,0.9560897321754288
2023-24,2024-05-11,Wolves,Crystal Palace,4,2023-24,1,3,1.243797476458914,1.4136171736738012
2023-24,2024-05-12,Man United,Arsenal,4,2023-24,0,1,1.070854533071492,1.6735471267720827
2023-24,2024-05-13,Aston Villa,Liverpool,4,2023-24,3,3,1.6070993136426188,1.4758050770601976
2023-24,2024-05-14,Tottenham,Man City,4,2023-24,0,2,1.0483488418427245,2.105077049514228
2023-24,2024-05-15,Brighton,Chelsea,4,2023-24,1,2,1.242990198626007,1.5103835596914983
2023-24,2024-05-15,Man United,Newcastle,4,2023-24,3,2,1.5909303925100633,1.1649318671342113
2023-24,2024-05-19,Arsenal,Everton,4,2023-24,2,1,2.720571109811965,0.763633047233647
2023-24,2024-05-19,Brentford,Newcastle,4,2023-24,2,4,1.2240029877967593,1.6916235643912048
2023-24,2024-05-19,Brighton,Man United,4,2023-24,0,2,1.5023485145782836,1.4412657004998752
2023-24,2024-05-19,Burnley,Nott'm Forest,4,2023-24,1,2,1.3155107422886696,1.3447857606453455
2023-24,2024-05-19,Chelsea,Bournemouth,4,2023-24,2,1,2.177552464436471,0.9480389879671197
2023-24,2024-05-19,Crystal Palace,Aston Villa,4,2023-24,5,0,1.2829459247813415,1.5640571013262605
2023-24,2024-05-19,Liverpool,Wolves,4,2023-24,2,0,3.2376648851470193,0.7475405548050754
2023-24,2024-05-19,Luton,Fulham,4,2023-24,2,4,1.5503390337630865,1.440819378931738
2023-24,2024-05-19,Man City,West Ham,4,2023-24,3,1,3.8204492088460342,0.6405749703672883
2023-24,2024-05-19,Sheffield United,Tottenham,4,2023-24,0,3,1.1385417588678528,2.115552017030343
2024-25,2024-08-16,Man United,Fulham,5,2024-25,1,0,1.9255564193159522,1.1599382544084311
2024-25,2024-08-17,Arsenal,Wolves,5,2024-25,2,0,2.8128497574375744,0.6256306290540924
2024-25,2024-08-17,Everton,Brighton,5,2024-25,0,3,1.4866198313507455,1.2858792138631772
2024-25,2024-08-17,Ipswich,Liverpool,5,2024-25,0,2,1.0994990871245311,1.9470411298784478
2024-25,2024-08-17,Newcastle,Southampton,5,2024-25,1,0,2.095677326757235,0.8058334009346656
2024-25,2024-08-17,Nott'm Forest,Bournemouth,5,2024-25,1,1,1.1792574448459892,1.5163256254780701
2024-25,2024-08-17,West Ham,Aston Villa,5,2024-25,1,2,1.1361237227953696,1.8123291316979777
2024-25,2024-08-18,Brentford,Crystal Palace,5,2024-25,2,1,1.4020003676419117,1.3668532569221936
2024-25,2024-08-18,Chelsea,Man City,5,2024-25,0,2,1.298444310889279,1.8752376098883885
2024-25,2024-08-19,Leicester,Tottenham,5,2024-25,1,1,1.2677954913279028,1.7063380948092663
2024-25,2024-08-24,Aston Villa,Arsenal,5,2024-25,0,2,1.2745148453504893,1.9206194669957632
2024-25,2024-08-24,Brighton,Man United,5,2024-25,2,1,1.422961813266921,1.4365814176065617
2024-25,2024-08-24,Crystal Palace,West Ham,5,2024-25,0,2,1.4872412674595805,1.2462153109118708
2024-25,2024-08-24,Fulham,Leicester,5,2024-25,2,1,1.4330181043005699,1.2060022669112738
2024-25,2024-08-24,Man City,Ipswich,5,2024-25,4,1,3.083093343586564,0.5738440398861935
2024-25,2024-08-24,Southampton,Nott'm Forest,5,2024-25,0,1,1.1156617944669702,1.4694105343019916
2024-25,2024-08-24,Tottenham,Everton,5,2024-25,4,0,1.737758264179136,0.8770192257518376
2024-25,2024-08-25,Bournemouth,Newcastle,5,2024-25,1,1,1.2497251402940939,1.547700394737926
2024-25,2024-08-25,Liverpool,Brentford,5,2024-25,2,0,2.4702168616265023,0.851209952817542
2024-25,2024-08-25,Wolves,Chelsea,5,2024-25,2,6,1.2536883879818985,1.5317333053280613
2024-25,2024-08-31,Arsenal,Brighton,5,2024-25,1,1,2.317239385892338,0.9979772205946066
2024-25,2024-08-31,Brentford,Southampton,5,2024-25,3,1,1.6487840348325284,0.9359147901149633
2024-25,2024-08-31,Everton,Bournemouth,5,2024-25,2,3,1.2819576553830379,1.247365264993126
2024-25,2024-08-31,Ipswich,Fulham,5,2024-25,1,1,1.2168763612600544,1.3226908588980921
2024-25,2024-08-31,Leicester,Aston Villa,5,2024-25,1,2,1.1577072872561562,1.663955797920312
2024-25,2024-08-31,Nott'm Forest,Wolves,5,2024-25,1,1,1.3255250895016422,0.979546539072493
2024-25,2024-08-31,West Ham,Man City,5,2024-25,1,3,0.9063198871814122,2.5899279176778505
2024-25,2024-09-01,Chelsea,Crystal Palace,5,2024-25,1,1,1.7363426091225551,0.8861385341951923
2024-25,2024-09-01,Man United,Liverpool,5,2024-25,0,3,1.3099793244981783,1.9455972770884526
2024-25,2024-09-01,Newcastle,Tottenham,5,2024-25,2,1,1.421741597532176,1.1969812870222096
2024-25,2024-09-14,Aston Villa,Everton,5,2024-25,3,2,1.9233680152848498,0.7608588949873206
2024-25,2024-09-14,Bournemouth,Chelsea,5,2024-25,0,1,1.2939281139256635,1.5378408613385375
2024-25,2024-09-14,Brighton,Ipswich,5,2024-25,0,0,1.882214343948449,0.9323414168016284
2024-25,2024-09-14,Crystal Palace,Leicester,5,2024-25,2,2,1.575732935153272,1.064224561726467
2024-25,2024-09-14,Fulham,West Ham,5,2024-25,1,1,1.4700293834920457,1.3136952247173852
2024-25,2024-09-14,Liverpool,Nott'm Forest,5,2024-25,0,1,2.766204390310772,0.7363307766587606
2024-25,2024-09-14,Man City,Brentford,5,2024-25,2,1,3.4950728315059716,0.7125642325451941
2024-25,2024-09-14,Southampton,Man United,5,2024-25,0,3,0.9296278885590735,1.8190505094789875
2024-25,2024-09-15,Tottenham,Arsenal,5,2024-25,0,1,1.4449086698987659,1.7908138716401958
2024-25,2024-09-15,Wolves,Newcastle,5,2024-25,1,2,1.0801385533574879,1.6714556905949596
2024-25,2024-09-21,Aston Villa,Wolves,5,2024-25,3,1,1.9549297575059388,0.7919995062000386
2024-25,2024-09-21,Crystal Palace,Man United,5,2024-25,0,0,1.225290185586059,1.4880733504247574
2024-25,2024-09-21,Fulham,Newcastle,5,2024-25,3,1,1.1350968358953304,1.847822129283638
2024-25,2024-09-21,Leicester,Everton,5,2024-25,1,1,1.285956728343895,1.0514092281066643
2024-25,2024-09-21,Liverpool,Bournemouth,5,2024-25,3,0,2.5282824765075103,0.8793847790016328
2024-25,2024-09-21,Southampton,Ipswich,5,2024-25,1,1,0.9887407912902717,1.4594764559500828
2024-25,2024-09-21,Tottenham,Brentford,5,2024-25,3,1,1.6402236837569533,1.1502597151410885
2024-25,2024-09-21,West Ham,Chelsea,5,2024-25,0,3,1.2244516439011062,1.6177333189946779
2024-25,2024-09-22,Brighton,Nott'm Forest,5,2024-25,2,2,1.671973509517837,1.0393126196395928
2024-25,2024-09-22,Man City,Arsenal,5,2024-25,2,2,2.6913208181435824,1.2401454119888338
2024-25,2024-09-28,Arsenal,Leicester,5,2024-25,4,2,2.8602842390044465,0.675381526768483
2024-25,2024-09-28,Brentford,West Ham,5,2024-25,1,1,1.5447217170520946,1.3225699116541958
2024-25,2024-09-28,Chelsea,Brighton,5,2024-25,4,2,1.7751872255718286,1.0235860949616904
2024-25,2024-09-28,Everton,Crystal Palace,5,2024-25,2,1,1.3400550027895595,1.387629558998089
2024-25,2024-09-28,Newcastle,Man City,5,2024-25,1,1,1.0955787350189317,2.103078377739034
2024-25,2024-09-28,Nott'm Forest,Fulham,5,2024-25,0,1,1.23770218203113,1.1709274939905008
2024-25,2024-09-28,Wolves,Liverpool,5,2024-25,1,2,0.8034478626513388,2.708942406631943
2024-25,2024-09-29,Ipswich,Aston Villa,5,2024-25,2,2,1.2600448429201365,1.5655196589647766
2024-25,2024-09-29,Man United,Tottenham,5,2024-25,0,3,1.5265348403889702,1.3583209330149837
2024-25,2024-09-30,Bournemouth,Southampton,5,2024-25,3,1,1.74580559455661,0.8410712360262357
2024-25,2024-10-05,Arsenal,Southampton,5,2024-25,3,1,3.3630110370912174,0.4765637201937098
2024-25,2024-10-05,Brentford,Wolves,5,2024-25,5,3,1.6459948167993255,1.0152323637749745
2024-25,2024-10-05,Crystal Palace,Liverpool,5,2024-25,0,1,0.8840343632770709,2.363588949059148
2024-25,2024-10-05,Everton,Newcastle,5,2024-25,0,0,1.2471089500136376,1.6027269133234094
2024-25,2024-10-05,Leicester,Bournemouth,5,2024-25,1,0,1.3838175931943935,1.3774518024581475
2024-25,2024-10-05,Man City,Fulham,5,2024-25,3,2,3.272751122933772,0.6631176882932341
2024-25,2024-10-05,West Ham,Ipswich,5,2024-25,4,1,1.5892729038288538,1.108916441764301
2024-25,2024-10-06,Aston Villa,Man United,5,2024-25,0,0,1.869481263034423,1.1346733045478896
2024-25,2024-10-06,Brighton,Tottenham,5,2024-25,3,2,1.283560388732572,1.5688003252601512
2024-25,2024-10-06,Chelsea,Nott'm Forest,5,2024-25,1,1,2.2820718532301947,0.8377163089503282
2024-25,2024-10-19,Bournemouth,Arsenal,5,2024-25,2,0,0.9709189343836463,2.356487844581195
2024-25,2024-10-19,Fulham,Aston Villa,5,2024-25,1,3,1.4377082849835736,1.335275979868727
2024-25,2024-10-19,Ipswich,Everton,5,2024-25,0,2,1.4267890317127951,1.1749462704502154
2024-25,2024-10-19,Man United,Brentford,5,2024-25,2,1,1.809136800020775,1.1816681749981666
2024-25,2024-10-19,Newcastle,Brighton,5,2024-25,0,1,1.8970401591830617,1.0570456853316617
2024-25,2024-10-19,Southampton,Leicester,5,2024-25,2,3,1.1311815125178375,1.517440849584887
2024-25,2024-10-19,Tottenham,West Ham,5,2024-25,4,1,1.9248120773399062,1.0888547372747457
2024-25,2024-10-20,Liverpool,Chelsea,5,2024-25,2,1,2.3333089497898887,0.9726907133411858
2024-25,2024-10-20,Wolves,Man City,5,2024-25,1,2,0.8197533492754016,3.0224474683141844
2024-25,2024-10-21,Nott'm Forest,Crystal Palace,5,2024-25,1,0,1.3417837077801738,1.1666929225264402
2024-25,2024-10-25,Leicester,Nott'm Forest,5,2024-25,1,3,1.3329341183232044,1.2604496120462982
2024-25,2024-10-26,Aston Villa,Bournemouth,5,2024-25,1,1,2.035579820280188,1.0334752657632904
2024-25,2024-10-26,Brentford,Ipswich,5,2024-25,4,3,1.699057709592031,1.148440633776133
2024-25,2024-10-26,Brighton,Wolves,5,2024-25,2,2,1.8411633024563365,0.8915284662738334
2024-25,2024-10-26,Everton,Fulham,5,2024-25,1,1,1.298169309232889,1.2811719346350012
2024-25,2024-10-26,Man City,Southampton,5,2024-25,1,0,3.909950843918239,0.46727221646671896
2024-25,2024-10-27,Arsenal,Liverpool,5,2024-25,2,2,1.9367290119498748,1.38319359825676
2024-25,2024-10-27,Chelsea,Newcastle,5,2024-25,2,1,1.7441935758051503,1.1398658011280272
2024-25,2024-10-27,Crystal Palace,Tottenham,5,2024-25,1,0,1.036043685564884,1.7969059788988375
2024-25,2024-10-27,West Ham,Man United,5,2024-25,2,1,1.4410569518950531,1.4113162185160353
2024-25,2024-11-02,Bournemouth,Man City,5,2024-25,2,1,0.9573650319736438,2.51506338775595
2024-25,2024-11-02,Ipswich,Leicester,5,2024-25,1,1,1.3984207198928442,1.2181849643623097
2024-25,2024-11-02,Liverpool,Brighton,5,2024-25,2,1,2.694984807042997,0.8346618233648033
