Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2020-21,2021-01-16,West Ham,Burnley,1,2020-21,Tuned Random Forest,H,H,0.4825373689884616,0.2862140191599508,0.2312486118515879
2020-21,2021-01-16,Wolves,West Brom,1,2020-21,Tuned Random Forest,A,H,0.6614420751908939,0.2071864025516605,0.1313715222574462
2020-21,2021-01-17,Liverpool,Man United,1,2020-21,Tuned Random Forest,D,H,0.6299485216270856,0.2257587145494022,0.144292763823512
2020-21,2021-01-17,Man City,Crystal Palace,1,2020-21,Tuned Random Forest,H,H,0.787966784739255,0.1267775893902554,0.0852556258704897
2020-21,2021-01-17,Sheffield United,Tottenham,1,2020-21,Tuned Random Forest,A,A,0.2683234793873833,0.2387362975688274,0.4929402230437891
2020-21,2021-01-18,Arsenal,Newcastle,1,2020-21,Tuned Random Forest,H,H,0.5897434715591607,0.2569198539871971,0.1533366744536419
2020-21,2021-01-19,Leicester,Chelsea,1,2020-21,Tuned Random Forest,H,H,0.4143394182986069,0.3356310392992577,0.2500295424021354
2020-21,2021-01-19,West Ham,West Brom,1,2020-21,Tuned Random Forest,H,H,0.6884665353194178,0.1987514812870777,0.1127819833935046
2020-21,2021-01-20,Fulham,Man United,1,2020-21,Tuned Random Forest,A,A,0.1827852089742453,0.1324209035074255,0.6847938875183287
2020-21,2021-01-20,Man City,Aston Villa,1,2020-21,Tuned Random Forest,H,H,0.7429931404090521,0.1562146310069638,0.100792228583984
2020-21,2021-01-21,Liverpool,Burnley,1,2020-21,Tuned Random Forest,A,H,0.834053863158325,0.095373924919664,0.0705722119220105
2020-21,2021-01-23,Aston Villa,Newcastle,1,2020-21,Tuned Random Forest,H,H,0.5738355911270021,0.1967402407718635,0.2294241681011342
2020-21,2021-01-26,Crystal Palace,West Ham,1,2020-21,Tuned Random Forest,A,H,0.3637133069412729,0.3272747340400361,0.3090119590186912
2020-21,2021-01-26,Newcastle,Leeds,1,2020-21,Tuned Random Forest,A,H,0.3964086164962538,0.2750273251895501,0.3285640583141957
2020-21,2021-01-26,Southampton,Arsenal,1,2020-21,Tuned Random Forest,A,H,0.3839770735601107,0.3277268543283462,0.2882960721115431
2020-21,2021-01-26,West Brom,Man City,1,2020-21,Tuned Random Forest,A,A,0.1606381151402588,0.128548766149731,0.7108131187100105
2020-21,2021-01-27,Brighton,Fulham,1,2020-21,Tuned Random Forest,D,H,0.5728486647244712,0.239694696474449,0.1874566388010794
2020-21,2021-01-27,Burnley,Aston Villa,1,2020-21,Tuned Random Forest,H,H,0.4294214456287315,0.3175974647173986,0.2529810896538704
