Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,Model,ActualOutcome,PredictedOutcome,Probability_H,Probability_D,Probability_A
2020-21,2021-01-27,Brighton,Fulham,1,2020-21,Tuned Logistic Regression,D,H,0.6835860518986163,0.1389049401533982,0.1775090079479854
2020-21,2021-01-27,Burnley,Aston Villa,1,2020-21,Tuned Logistic Regression,H,H,0.4268781787642923,0.1939637365888746,0.379158084646833
2020-21,2021-01-27,Chelsea,Wolves,1,2020-21,Tuned Logistic Regression,D,H,0.6054642328774925,0.2065755974824376,0.1879601696400698
2020-21,2021-01-27,Everton,Leicester,1,2020-21,Tuned Logistic Regression,D,D,0.2609595395639249,0.4828331944659708,0.2562072659701042
2020-21,2021-01-27,Man United,Sheffield United,1,2020-21,Tuned Logistic Regression,A,H,0.7641489589289656,0.1761843728093797,0.0596666682616546
2020-21,2021-01-28,Tottenham,Liverpool,1,2020-21,Tuned Logistic Regression,A,H,0.4003528623150537,0.3110609357577444,0.288586201927202
2020-21,2021-01-30,Arsenal,Man United,1,2020-21,Tuned Logistic Regression,D,A,0.3168783740226717,0.2109043937489837,0.4722172322283445
2020-21,2021-01-30,Crystal Palace,Wolves,1,2020-21,Tuned Logistic Regression,H,A,0.3485615698406776,0.2526966184254939,0.3987418117338285
2020-21,2021-01-30,Everton,Newcastle,1,2020-21,Tuned Logistic Regression,A,H,0.5141765478656067,0.4076125831719934,0.0782108689623999
2020-21,2021-01-30,Man City,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.7826097612462327,0.1693539324820987,0.0480363062716686
2020-21,2021-01-30,Southampton,Aston Villa,1,2020-21,Tuned Logistic Regression,A,H,0.5589229607134968,0.1634416512505728,0.2776353880359304
2020-21,2021-01-30,West Brom,Fulham,1,2020-21,Tuned Logistic Regression,D,H,0.3921931053610685,0.2684629122125,0.3393439824264315
2020-21,2021-01-31,Brighton,Tottenham,1,2020-21,Tuned Logistic Regression,H,A,0.2649787897404068,0.1300019137073347,0.6050192965522585
2020-21,2021-01-31,Chelsea,Burnley,1,2020-21,Tuned Logistic Regression,H,H,0.6715533202352533,0.1631770677253105,0.1652696120394361
2020-21,2021-01-31,Leicester,Leeds,1,2020-21,Tuned Logistic Regression,A,H,0.6543533476940867,0.1532017891652327,0.1924448631406805
2020-21,2021-01-31,West Ham,Liverpool,1,2020-21,Tuned Logistic Regression,A,A,0.1940154102247781,0.2534496965159449,0.552534893259277
2020-21,2021-02-02,Man United,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.7853503207227964,0.1164674124212541,0.0981822668559495
2020-21,2021-02-02,Newcastle,Crystal Palace,1,2020-21,Tuned Logistic Regression,A,H,0.3997021417772888,0.2572844935154535,0.3430133647072576
2020-21,2021-02-02,Sheffield United,West Brom,1,2020-21,Tuned Logistic Regression,H,H,0.5807808803403784,0.2429433089977586,0.1762758106618629
2020-21,2021-02-02,Wolves,Arsenal,1,2020-21,Tuned Logistic Regression,H,H,0.3753528619918256,0.292805387660886,0.3318417503472883
2020-21,2021-02-03,Aston Villa,West Ham,1,2020-21,Tuned Logistic Regression,A,D,0.2288397904568903,0.4112030850685708,0.3599571244745389
2020-21,2021-02-03,Burnley,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.1189095277619174,0.2715035451243789,0.6095869271137035
2020-21,2021-02-03,Fulham,Leicester,1,2020-21,Tuned Logistic Regression,A,A,0.1569826815034508,0.2266192698974435,0.6163980485991056
2020-21,2021-02-03,Leeds,Everton,1,2020-21,Tuned Logistic Regression,A,H,0.6185749566900928,0.184454965484992,0.1969700778249152
2020-21,2021-02-03,Liverpool,Brighton,1,2020-21,Tuned Logistic Regression,A,H,0.8248112411386361,0.1328063918220832,0.0423823670392805
2020-21,2021-02-04,Tottenham,Chelsea,1,2020-21,Tuned Logistic Regression,A,H,0.438531892014258,0.3737596802969136,0.1877084276888283
2020-21,2021-02-06,Aston Villa,Arsenal,1,2020-21,Tuned Logistic Regression,H,D,0.1988391299140463,0.5712616498891346,0.2298992201968189
2020-21,2021-02-06,Burnley,Brighton,1,2020-21,Tuned Logistic Regression,D,D,0.2897878246688902,0.4395140848026711,0.2706980905284387
2020-21,2021-02-06,Fulham,West Ham,1,2020-21,Tuned Logistic Regression,D,A,0.2707087776189038,0.3055225606157031,0.4237686617653931
2020-21,2021-02-06,Man United,Everton,1,2020-21,Tuned Logistic Regression,D,H,0.863744929153715,0.0551740745233185,0.0810809963229663
2020-21,2021-02-06,Newcastle,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.5972745522996858,0.1103858051260915,0.2923396425742227
2020-21,2021-02-07,Liverpool,Man City,1,2020-21,Tuned Logistic Regression,A,H,0.5258272287168422,0.1651474753107027,0.3090252959724551
2020-21,2021-02-07,Sheffield United,Chelsea,1,2020-21,Tuned Logistic Regression,A,A,0.2006739369955159,0.2052398312268736,0.5940862317776104
2020-21,2021-02-07,Tottenham,West Brom,1,2020-21,Tuned Logistic Regression,H,H,0.6892514018194574,0.2660503598390008,0.0446982383415417
2020-21,2021-02-07,Wolves,Leicester,1,2020-21,Tuned Logistic Regression,D,A,0.369895805642826,0.2242634056788711,0.4058407886783027
2020-21,2021-02-08,Leeds,Crystal Palace,1,2020-21,Tuned Logistic Regression,H,H,0.4368640648175302,0.347201183429273,0.2159347517531966
2020-21,2021-02-13,Brighton,Aston Villa,1,2020-21,Tuned Logistic Regression,D,H,0.4882944878610474,0.159831484065121,0.3518740280738315
2020-21,2021-02-13,Crystal Palace,Burnley,1,2020-21,Tuned Logistic Regression,A,H,0.4655800066543886,0.2533446994162194,0.281075293929392
2020-21,2021-02-13,Leicester,Liverpool,1,2020-21,Tuned Logistic Regression,H,H,0.4430382264541745,0.2095078097281913,0.3474539638176342
2020-21,2021-02-13,Man City,Tottenham,1,2020-21,Tuned Logistic Regression,H,H,0.7006724214954649,0.2121944107264458,0.0871331677780893
2020-21,2021-02-14,Arsenal,Leeds,1,2020-21,Tuned Logistic Regression,H,H,0.6136713869393619,0.1627027140161318,0.2236258990445063
2020-21,2021-02-14,Everton,Fulham,1,2020-21,Tuned Logistic Regression,A,H,0.5375324107949349,0.3474967570876446,0.1149708321174204
2020-21,2021-02-14,Southampton,Wolves,1,2020-21,Tuned Logistic Regression,A,H,0.3764733918208157,0.316753999275039,0.3067726089041452
2020-21,2021-02-14,West Brom,Man United,1,2020-21,Tuned Logistic Regression,D,A,0.1061947190262468,0.2913210058567891,0.602484275116964
2020-21,2021-02-15,Chelsea,Newcastle,1,2020-21,Tuned Logistic Regression,H,H,0.6770790934800311,0.2337529879063796,0.0891679186135892
2020-21,2021-02-15,West Ham,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.6501072083344643,0.2460341326625036,0.1038586590030319
2020-21,2021-02-17,Burnley,Fulham,1,2020-21,Tuned Logistic Regression,D,H,0.4454502774102407,0.268176544799969,0.2863731777897903
2020-21,2021-02-17,Everton,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.1784823625541891,0.350942895531588,0.4705747419142227
2020-21,2021-02-19,Wolves,Leeds,1,2020-21,Tuned Logistic Regression,H,H,0.5291222688619309,0.1904171379941056,0.2804605931439635
2020-21,2021-02-20,Burnley,West Brom,1,2020-21,Tuned Logistic Regression,D,H,0.6888395413020221,0.2202332743693616,0.0909271843286163
2020-21,2021-02-20,Fulham,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.5579860238232156,0.269647780727697,0.1723661954490873
2020-21,2021-02-20,Liverpool,Everton,1,2020-21,Tuned Logistic Regression,A,H,0.864325262963351,0.0760211318318679,0.0596536052047811
2020-21,2021-02-20,Southampton,Chelsea,1,2020-21,Tuned Logistic Regression,D,A,0.2742256406323473,0.2763739083464494,0.4494004510212033
2020-21,2021-02-21,Arsenal,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.1928123716963729,0.2086039008667772,0.59858372743685
2020-21,2021-02-21,Aston Villa,Leicester,1,2020-21,Tuned Logistic Regression,A,D,0.1972744543914817,0.4487102272388071,0.3540153183697111
2020-21,2021-02-21,Man United,Newcastle,1,2020-21,Tuned Logistic Regression,H,H,0.8582461070534633,0.1056249043929488,0.0361289885535879
2020-21,2021-02-21,West Ham,Tottenham,1,2020-21,Tuned Logistic Regression,H,H,0.5882311430755274,0.2279309586220289,0.1838378983024437
2020-21,2021-02-22,Brighton,Crystal Palace,1,2020-21,Tuned Logistic Regression,A,H,0.5451429451224887,0.2211873804649866,0.2336696744125247
2020-21,2021-02-23,Leeds,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.565154448126411,0.1718319221249442,0.2630136297486447
2020-21,2021-02-27,Leeds,Aston Villa,1,2020-21,Tuned Logistic Regression,A,H,0.5661486673773434,0.1465546475726515,0.2872966850500051
2020-21,2021-02-27,Man City,West Ham,1,2020-21,Tuned Logistic Regression,H,H,0.7370159344089484,0.1795943628739084,0.083389702717143
2020-21,2021-02-27,Newcastle,Wolves,1,2020-21,Tuned Logistic Regression,D,A,0.2817853011061161,0.3078378731625559,0.410376825731328
2020-21,2021-02-27,West Brom,Brighton,1,2020-21,Tuned Logistic Regression,H,D,0.3156934182445871,0.3775177299957858,0.3067888517596271
2020-21,2021-02-28,Chelsea,Man United,1,2020-21,Tuned Logistic Regression,D,H,0.3610989873156494,0.2801313710707854,0.3587696416135652
2020-21,2021-02-28,Crystal Palace,Fulham,1,2020-21,Tuned Logistic Regression,D,H,0.4056040902495471,0.3708570438327834,0.2235388659176695
2020-21,2021-02-28,Leicester,Arsenal,1,2020-21,Tuned Logistic Regression,A,H,0.6501377004808915,0.2180025130487821,0.1318597864703264
2020-21,2021-02-28,Sheffield United,Liverpool,1,2020-21,Tuned Logistic Regression,A,A,0.2362996548377046,0.172275294555804,0.5914250506064913
2020-21,2021-02-28,Tottenham,Burnley,1,2020-21,Tuned Logistic Regression,H,H,0.4810143544580167,0.3860141425905884,0.132971502951395
2020-21,2021-03-01,Everton,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.7257579610129093,0.1757110409476507,0.0985309980394397
2020-21,2021-03-02,Man City,Wolves,1,2020-21,Tuned Logistic Regression,H,H,0.7572124543031942,0.1818683111818338,0.060919234514972
2020-21,2021-03-03,Burnley,Leicester,1,2020-21,Tuned Logistic Regression,D,A,0.3347467281934189,0.2186950886179652,0.4465581831886158
2020-21,2021-03-03,Crystal Palace,Man United,1,2020-21,Tuned Logistic Regression,D,A,0.1453537092826511,0.241037378353398,0.6136089123639508
2020-21,2021-03-03,Sheffield United,Aston Villa,1,2020-21,Tuned Logistic Regression,H,H,0.5498118830473233,0.1743758661789561,0.2758122507737205
2020-21,2021-03-04,Fulham,Tottenham,1,2020-21,Tuned Logistic Regression,A,A,0.3102644581484364,0.1946416722687898,0.4950938695827737
2020-21,2021-03-04,Liverpool,Chelsea,1,2020-21,Tuned Logistic Regression,A,H,0.7283149533705865,0.1659095282034217,0.1057755184259918
2020-21,2021-03-04,West Brom,Everton,1,2020-21,Tuned Logistic Regression,A,A,0.2822199005939299,0.181260474691951,0.536519624714119
2020-21,2021-03-06,Aston Villa,Wolves,1,2020-21,Tuned Logistic Regression,D,D,0.261075195895324,0.5140360902815388,0.2248887138231371
2020-21,2021-03-06,Brighton,Leicester,1,2020-21,Tuned Logistic Regression,A,A,0.2220069312196379,0.2228920165420889,0.555101052238273
2020-21,2021-03-06,Burnley,Arsenal,1,2020-21,Tuned Logistic Regression,D,H,0.4623214025477187,0.2389851133411575,0.2986934841111238
2020-21,2021-03-06,Sheffield United,Southampton,1,2020-21,Tuned Logistic Regression,A,H,0.5311612929575645,0.2172823097698941,0.2515563972725413
2020-21,2021-03-07,Liverpool,Fulham,1,2020-21,Tuned Logistic Regression,A,H,0.7756825948797855,0.1680295744544975,0.0562878306657169
2020-21,2021-03-07,Man City,Man United,1,2020-21,Tuned Logistic Regression,A,H,0.7165769188425481,0.1719108017394669,0.1115122794179848
2020-21,2021-03-07,Tottenham,Crystal Palace,1,2020-21,Tuned Logistic Regression,H,H,0.6121278851628252,0.3064479870180885,0.0814241278190862
2020-21,2021-03-07,West Brom,Newcastle,1,2020-21,Tuned Logistic Regression,D,H,0.4820376755161629,0.2748321807290896,0.2431301437547475
2020-21,2021-03-08,Chelsea,Everton,1,2020-21,Tuned Logistic Regression,H,H,0.7577163324406807,0.092397873656263,0.1498857939030561
2020-21,2021-03-08,West Ham,Leeds,1,2020-21,Tuned Logistic Regression,H,H,0.5027546430527019,0.3018134654012123,0.1954318915460857
2020-21,2021-03-10,Man City,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.9195721717198,0.0615456702302843,0.0188821580499156
2020-21,2021-03-12,Newcastle,Aston Villa,1,2020-21,Tuned Logistic Regression,D,H,0.5275065498269998,0.2066877815209367,0.2658056686520635
2020-21,2021-03-13,Crystal Palace,West Brom,1,2020-21,Tuned Logistic Regression,H,H,0.5225740923379765,0.2687060705109856,0.2087198371510379
2020-21,2021-03-13,Everton,Burnley,1,2020-21,Tuned Logistic Regression,A,H,0.5022658180479622,0.3780118962682172,0.1197222856838205
2020-21,2021-03-13,Fulham,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.0774394473067056,0.1512171346383983,0.771343418054896
2020-21,2021-03-13,Leeds,Chelsea,1,2020-21,Tuned Logistic Regression,D,A,0.2732465213283605,0.2986290719276758,0.4281244067439636
2020-21,2021-03-14,Arsenal,Tottenham,1,2020-21,Tuned Logistic Regression,H,H,0.5031380763885567,0.216688487038398,0.2801734365730452
2020-21,2021-03-14,Leicester,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.8379894361283429,0.1198988481483804,0.0421117157232766
2020-21,2021-03-14,Man United,West Ham,1,2020-21,Tuned Logistic Regression,H,H,0.8099569647833145,0.0911733696444346,0.0988696655722508
2020-21,2021-03-14,Southampton,Brighton,1,2020-21,Tuned Logistic Regression,A,H,0.5502655496406273,0.2173749772871604,0.2323594730722122
2020-21,2021-03-15,Wolves,Liverpool,1,2020-21,Tuned Logistic Regression,A,H,0.4376481305167961,0.224349208168668,0.3380026613145359
2020-21,2021-03-19,Fulham,Leeds,1,2020-21,Tuned Logistic Regression,A,H,0.4125827453775104,0.2145982650583625,0.372818989564127
2020-21,2021-03-20,Brighton,Newcastle,1,2020-21,Tuned Logistic Regression,H,H,0.4820305430476861,0.2879334149658196,0.2300360419864942
2020-21,2021-03-21,Aston Villa,Tottenham,1,2020-21,Tuned Logistic Regression,A,A,0.3012397350583636,0.3250465572761345,0.3737137076655019
2020-21,2021-03-21,West Ham,Arsenal,1,2020-21,Tuned Logistic Regression,D,H,0.397091436139472,0.3432127205497285,0.2596958433107995
2020-21,2021-04-03,Arsenal,Liverpool,1,2020-21,Tuned Logistic Regression,A,H,0.4687892659138357,0.208916093929693,0.3222946401564712
2020-21,2021-04-03,Chelsea,West Brom,1,2020-21,Tuned Logistic Regression,A,H,0.8056849165810521,0.1383364516765288,0.0559786317424191
2020-21,2021-04-03,Leeds,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.7315608029648363,0.1479564492850395,0.1204827477501241
2020-21,2021-04-03,Leicester,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.3663705008994031,0.258296861639323,0.3753326374612739
2020-21,2021-04-04,Aston Villa,Fulham,1,2020-21,Tuned Logistic Regression,H,H,0.4439213192018888,0.3985987310801439,0.1574799497179672
2020-21,2021-04-04,Man United,Brighton,1,2020-21,Tuned Logistic Regression,H,H,0.8365252904043344,0.1249375559194176,0.0385371536762479
2020-21,2021-04-04,Newcastle,Tottenham,1,2020-21,Tuned Logistic Regression,D,A,0.2797007937133898,0.2367555458054478,0.4835436604811622
2020-21,2021-04-04,Southampton,Burnley,1,2020-21,Tuned Logistic Regression,H,H,0.5479948964032268,0.2239044648932659,0.2281006387035072
2020-21,2021-04-05,Everton,Crystal Palace,1,2020-21,Tuned Logistic Regression,D,H,0.4898863295954926,0.3482348519824887,0.1618788184220185
2020-21,2021-04-05,Wolves,West Ham,1,2020-21,Tuned Logistic Regression,A,H,0.4619205735212349,0.2530342646691073,0.2850451618096576
2020-21,2021-04-09,Fulham,Wolves,1,2020-21,Tuned Logistic Regression,A,H,0.4534507667336455,0.1825063674933772,0.3640428657729774
2020-21,2021-04-10,Crystal Palace,Chelsea,1,2020-21,Tuned Logistic Regression,A,A,0.3188558428735242,0.2114091820460465,0.4697349750804293
2020-21,2021-04-10,Liverpool,Aston Villa,1,2020-21,Tuned Logistic Regression,H,H,0.8071700014611574,0.1339298947131759,0.0589001038256667
2020-21,2021-04-10,Man City,Leeds,1,2020-21,Tuned Logistic Regression,A,H,0.9153345076356184,0.0624245574952254,0.0222409348691561
2020-21,2021-04-11,Burnley,Newcastle,1,2020-21,Tuned Logistic Regression,A,H,0.5618677964512448,0.2317521555722379,0.2063800479765172
2020-21,2021-04-11,Sheffield United,Arsenal,1,2020-21,Tuned Logistic Regression,A,A,0.2043577401939659,0.2438914700522695,0.5517507897537646
2020-21,2021-04-11,Tottenham,Man United,1,2020-21,Tuned Logistic Regression,A,H,0.3910281500184182,0.2410530656114867,0.367918784370095
2020-21,2021-04-11,West Ham,Leicester,1,2020-21,Tuned Logistic Regression,H,H,0.5021101940210422,0.2784028752698088,0.219486930709149
2020-21,2021-04-12,Brighton,Everton,1,2020-21,Tuned Logistic Regression,D,H,0.5087398624332625,0.142985129998566,0.3482750075681714
2020-21,2021-04-12,West Brom,Southampton,1,2020-21,Tuned Logistic Regression,H,A,0.3386957950126824,0.2624132537207347,0.3988909512665828
2020-21,2021-04-16,Everton,Tottenham,1,2020-21,Tuned Logistic Regression,D,H,0.3896147816922789,0.3525181794354109,0.25786703887231
2020-21,2021-04-17,Newcastle,West Ham,1,2020-21,Tuned Logistic Regression,H,A,0.2885671382300284,0.2145215059181879,0.4969113558517837
2020-21,2021-04-17,Wolves,Sheffield United,1,2020-21,Tuned Logistic Regression,H,H,0.7884365306260265,0.1182570920264046,0.0933063773475689
2020-21,2021-04-18,Arsenal,Fulham,1,2020-21,Tuned Logistic Regression,D,H,0.6538007181889921,0.2761030463501175,0.0700962354608904
2020-21,2021-04-18,Man United,Burnley,1,2020-21,Tuned Logistic Regression,H,H,0.8064429994742822,0.1425811104592433,0.0509758900664743
2020-21,2021-04-19,Leeds,Liverpool,1,2020-21,Tuned Logistic Regression,D,A,0.2941583482799719,0.212351118217564,0.4934905335024642
2020-21,2021-04-20,Chelsea,Brighton,1,2020-21,Tuned Logistic Regression,D,H,0.657294865445299,0.2591869642594069,0.0835181702952939
2020-21,2021-04-21,Aston Villa,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.1454347042523932,0.2969260167639726,0.5576392789836341
2020-21,2021-04-21,Tottenham,Southampton,1,2020-21,Tuned Logistic Regression,H,H,0.7666174792133863,0.1243685077244002,0.1090140130622134
2020-21,2021-04-22,Leicester,West Brom,1,2020-21,Tuned Logistic Regression,H,H,0.7823695400957141,0.1576553770342642,0.0599750828700214
2020-21,2021-04-23,Arsenal,Everton,1,2020-21,Tuned Logistic Regression,A,H,0.6425230774337813,0.1766794823408151,0.1807974402254035
2020-21,2021-04-24,Liverpool,Newcastle,1,2020-21,Tuned Logistic Regression,D,H,0.7354918202867774,0.1957058886858205,0.068802291027402
2020-21,2021-04-24,Sheffield United,Brighton,1,2020-21,Tuned Logistic Regression,H,A,0.2610254307072116,0.3212117978187838,0.4177627714740046
2020-21,2021-04-24,West Ham,Chelsea,1,2020-21,Tuned Logistic Regression,A,H,0.4796935309420109,0.2690158137160189,0.2512906553419702
2020-21,2021-04-25,Aston Villa,West Brom,1,2020-21,Tuned Logistic Regression,D,H,0.5014438871907353,0.294008114613926,0.2045479981953386
2020-21,2021-04-25,Leeds,Man United,1,2020-21,Tuned Logistic Regression,D,A,0.202070662303309,0.2153804729525726,0.5825488647441184
2020-21,2021-04-25,Wolves,Burnley,1,2020-21,Tuned Logistic Regression,A,H,0.5848942831288831,0.2149469550828733,0.2001587617882435
2020-21,2021-04-26,Leicester,Crystal Palace,1,2020-21,Tuned Logistic Regression,H,H,0.8139238284532084,0.1070342124256521,0.0790419591211393
2020-21,2021-04-30,Southampton,Leicester,1,2020-21,Tuned Logistic Regression,D,A,0.2681055006900425,0.2667745824444854,0.4651199168654721
2020-21,2021-05-01,Brighton,Leeds,1,2020-21,Tuned Logistic Regression,H,H,0.4182946851543179,0.2295270609614354,0.3521782538842466
2020-21,2021-05-01,Chelsea,Fulham,1,2020-21,Tuned Logistic Regression,H,H,0.832579539985904,0.1210237439642985,0.0463967160497973
2020-21,2021-05-01,Crystal Palace,Man City,1,2020-21,Tuned Logistic Regression,A,A,0.1098037978109011,0.2240684734372427,0.6661277287518562
